"","Student ID","Gender","First Generation Indicator","Term Code","Term UG Crs GPA","Cum UG Crs GPA"
"904",8154142,"Male","Not First Generation College Stdnt","202510",NA,3
"905",8154259,"Male","Not First Generation College Stdnt","202310",2.65,2.65
"906",8154259,"Male","Not First Generation College Stdnt","202320",1.18,1.98
"907",8154259,"Male","Not First Generation College Stdnt","202410",2.74,2.28
"908",8154259,"Male","Not First Generation College Stdnt","202420",2.42,2.31
"909",8154259,"Male","Not First Generation College Stdnt","202510",NA,2.31
"910",8154315,"Male","Not First Generation College Stdnt","202310",3.17,3.17
"911",8154315,"Male","Not First Generation College Stdnt","202320",3.4,3.28
"912",8154315,"Male","Not First Generation College Stdnt","202410",3.61,3.4
"913",8154315,"Male","Not First Generation College Stdnt","202420",3.56,3.44
"914",8154315,"Male","Not First Generation College Stdnt","202510",NA,3.44
"915",8154337,"Male","Not First Generation College Stdnt","202310",3.16,3.16
"916",8154337,"Male","Not First Generation College Stdnt","202320",2.84,2.99
"917",8154337,"Male","Not First Generation College Stdnt","202410",2.46,2.82
"918",8154337,"Male","Not First Generation College Stdnt","202420",2.17,2.68
"919",8154337,"Male","Not First Generation College Stdnt","202510",NA,2.68
"920",8160801,"Female","Not First Generation College Stdnt","202310",4,4
"921",8160801,"Female","Not First Generation College Stdnt","202320",4,4
"922",8160801,"Female","Not First Generation College Stdnt","202410",3.86,3.95
"923",8160801,"Female","Not First Generation College Stdnt","202420",3.8,3.92
"924",8160801,"Female","Not First Generation College Stdnt","202510",NA,3.92
"925",8160820,"Female","Not First Generation College Stdnt","202310",3.42,3.42
"926",8160820,"Female","Not First Generation College Stdnt","202320",3.14,3.28
"927",8160820,"Female","Not First Generation College Stdnt","202410",3.68,3.41
"928",8160820,"Female","Not First Generation College Stdnt","202420",3,3.31
"929",8160820,"Female","Not First Generation College Stdnt","202510",NA,3.31
"930",8161085,"Male","First Generation College Stdnt","202310",3.75,3.75
"931",8161085,"Male","First Generation College Stdnt","202320",3.46,3.6
"932",8161085,"Male","First Generation College Stdnt","202410",3.38,3.52
"933",8161085,"Male","First Generation College Stdnt","202420",3.72,3.57
"934",8161085,"Male","First Generation College Stdnt","202510",NA,3.57
"935",8161157,"Male","First Generation College Stdnt","202310",3.29,3.29
"936",8161157,"Male","First Generation College Stdnt","202320",3.5,3.39
"937",8161157,"Male","First Generation College Stdnt","202410",3.2,3.32
"938",8161157,"Male","First Generation College Stdnt","202420",3.42,3.35
"939",8161157,"Male","First Generation College Stdnt","202510",NA,3.35
"940",8161399,"Female","Not First Generation College Stdnt","202310",3.8,3.8
"941",8161399,"Female","Not First Generation College Stdnt","202320",3.66,3.73
"942",8161399,"Female","Not First Generation College Stdnt","202410",3.74,3.74
"943",8161399,"Female","Not First Generation College Stdnt","202420",3.6,3.7
"944",8161399,"Female","Not First Generation College Stdnt","202510",NA,3.7
"945",8161439,"Male","Not First Generation College Stdnt","202310",2.9,2.9
"946",8161439,"Male","Not First Generation College Stdnt","202320",3,2.95
"947",8161439,"Male","Not First Generation College Stdnt","202410",2.35,2.75
"948",8161439,"Male","Not First Generation College Stdnt","202420",2.6,2.71
"949",8161439,"Male","Not First Generation College Stdnt","202510",NA,2.71
"950",8161724,"Female","Not First Generation College Stdnt","202310",3.96,3.96
"951",8161724,"Female","Not First Generation College Stdnt","202320",3.88,3.92
"952",8161724,"Female","Not First Generation College Stdnt","202410",3.8,3.88
"953",8161724,"Female","Not First Generation College Stdnt","202420",3.86,3.87
"954",8161724,"Female","Not First Generation College Stdnt","202510",NA,3.87
"955",8161990,"Female","Not First Generation College Stdnt","202310",3.11,3.11
"956",8161990,"Female","Not First Generation College Stdnt","202320",3.48,3.31
"957",8161990,"Female","Not First Generation College Stdnt","202410",2.66,3.09
"958",8161990,"Female","Not First Generation College Stdnt","202420",2.98,3.11
"959",8161990,"Female","Not First Generation College Stdnt","202510",NA,3.11
"960",8162016,"Female","Not First Generation College Stdnt","202310",3.94,3.94
"961",8162016,"Female","Not First Generation College Stdnt","202320",3.94,3.94
"962",8162016,"Female","Not First Generation College Stdnt","202410",4,3.96
"963",8162016,"Female","Not First Generation College Stdnt","202420",4,3.97
"964",8162016,"Female","Not First Generation College Stdnt","202510",NA,3.97
"965",8162164,"Female","Not First Generation College Stdnt","202310",3.5,3.5
"966",8162164,"Female","Not First Generation College Stdnt","202320",3.84,3.69
"967",8162164,"Female","Not First Generation College Stdnt","202410",3.32,3.57
"968",8162164,"Female","Not First Generation College Stdnt","202420",3.35,3.53
"969",8162164,"Female","Not First Generation College Stdnt","202510",NA,3.53
"970",8162281,"Male","Not First Generation College Stdnt","202310",3.92,3.92
"971",8162281,"Male","Not First Generation College Stdnt","202320",4,3.96
"972",8162281,"Male","Not First Generation College Stdnt","202410",3.68,3.86
"973",8162281,"Male","Not First Generation College Stdnt","202420",3.45,3.75
"974",8162281,"Male","Not First Generation College Stdnt","202510",NA,3.75
"975",8162853,"Male","Not First Generation College Stdnt","202310",2.63,2.63
"976",8162853,"Male","Not First Generation College Stdnt","202320",2.96,2.88
"977",8162853,"Male","Not First Generation College Stdnt","202410",2.7,2.83
"978",8162853,"Male","Not First Generation College Stdnt","202420",2.57,2.78
"979",8162853,"Male","Not First Generation College Stdnt","202510",NA,2.78
"980",8162901,"Male","Not First Generation College Stdnt","202310",3.94,3.94
"981",8162901,"Male","Not First Generation College Stdnt","202320",3.94,3.95
"982",8162901,"Male","Not First Generation College Stdnt","202410",3.71,3.87
"983",8162901,"Male","Not First Generation College Stdnt","202420",3.71,3.83
"984",8162901,"Male","Not First Generation College Stdnt","202510",NA,3.83
"985",8162906,"Male","Not First Generation College Stdnt","202310",3.49,3.49
"986",8162906,"Male","Not First Generation College Stdnt","202320",3.66,3.57
"987",8162906,"Male","Not First Generation College Stdnt","202410",4,3.71
"988",8162906,"Male","Not First Generation College Stdnt","202420",3.46,3.64
"989",8162906,"Male","Not First Generation College Stdnt","202510",NA,3.66
"990",8163008,"Male","Not First Generation College Stdnt","202310",4,4
"991",8163008,"Male","Not First Generation College Stdnt","202320",3.86,3.93
"992",8163008,"Male","Not First Generation College Stdnt","202410",3.6,3.83
"993",8163008,"Male","Not First Generation College Stdnt","202420",3.92,3.86
"994",8163008,"Male","Not First Generation College Stdnt","202510",NA,3.86
"995",8163086,"Female","Not First Generation College Stdnt","202310",3.68,3.68
"996",8163086,"Female","Not First Generation College Stdnt","202320",3.15,3.46
"997",8163086,"Female","Not First Generation College Stdnt","202410",3.84,3.64
"998",8163086,"Female","Not First Generation College Stdnt","202420",3.57,3.66
"999",8163086,"Female","Not First Generation College Stdnt","202510",NA,3.63
"1000",8163102,"Male","Not First Generation College Stdnt","202310",3.28,3.28
"1001",8163102,"Male","Not First Generation College Stdnt","202320",3.52,3.4
"1002",8163102,"Male","Not First Generation College Stdnt","202410",3.4,3.4
"1003",8163102,"Male","Not First Generation College Stdnt","202420",3.34,3.39
"1004",8163102,"Male","Not First Generation College Stdnt","202510",NA,3.39
"1005",8163147,"Male","Not First Generation College Stdnt","202310",4,4
"1006",8163147,"Male","Not First Generation College Stdnt","202320",4,4
"1007",8163147,"Male","Not First Generation College Stdnt","202410",3.95,3.98
"1008",8163147,"Male","Not First Generation College Stdnt","202420",4,3.98
"1009",8163147,"Male","Not First Generation College Stdnt","202510",NA,3.98
"1010",8163195,"Male","Not First Generation College Stdnt","202310",3.16,3.16
"1011",8163195,"Male","Not First Generation College Stdnt","202320",3.14,3.23
"1012",8163195,"Male","Not First Generation College Stdnt","202410",2.81,3.09
"1013",8163195,"Male","Not First Generation College Stdnt","202420",3.08,3.08
"1014",8163195,"Male","Not First Generation College Stdnt","202510",NA,3.08
"1015",8163233,"Female","Not First Generation College Stdnt","202310",3.65,3.65
"1016",8163233,"Female","Not First Generation College Stdnt","202320",3.54,3.59
"1017",8163233,"Female","Not First Generation College Stdnt","202410",3.54,3.57
"1018",8163233,"Female","Not First Generation College Stdnt","202420",3.38,3.52
"1019",8163233,"Female","Not First Generation College Stdnt","202510",NA,3.53
"1020",8163250,"Male","Not First Generation College Stdnt","202310",3.8,3.8
"1021",8163250,"Male","Not First Generation College Stdnt","202320",4,3.89
"1022",8163250,"Male","Not First Generation College Stdnt","202410",3.66,3.82
"1023",8163250,"Male","Not First Generation College Stdnt","202420",2.74,3.55
"1024",8163250,"Male","Not First Generation College Stdnt","202510",NA,3.55
"1025",8163402,"Female","Not First Generation College Stdnt","202310",4,4
"1026",8163402,"Female","Not First Generation College Stdnt","202320",4,4
"1027",8163402,"Female","Not First Generation College Stdnt","202410",4,4
"1028",8163402,"Female","Not First Generation College Stdnt","202420",4,4
"1029",8163402,"Female","Not First Generation College Stdnt","202510",NA,4
"1030",8163696,"Female","Not First Generation College Stdnt","202310",3.39,3.39
"1031",8163696,"Female","Not First Generation College Stdnt","202320",3.62,3.5
"1032",8163696,"Female","Not First Generation College Stdnt","202410",3.54,3.52
"1033",8163696,"Female","Not First Generation College Stdnt","202420",3.7,3.56
"1034",8163696,"Female","Not First Generation College Stdnt","202510",NA,3.56
"1035",8163731,"Female","Not First Generation College Stdnt","202310",3.92,3.92
"1036",8163731,"Female","Not First Generation College Stdnt","202320",3.38,3.66
"1037",8163731,"Female","Not First Generation College Stdnt","202410",3.23,3.5
"1038",8163731,"Female","Not First Generation College Stdnt","202420",3.54,3.51
"1039",8163731,"Female","Not First Generation College Stdnt","202510",NA,3.52
"1040",8163855,"Female","Not First Generation College Stdnt","202310",3.92,3.92
"1041",8163855,"Female","Not First Generation College Stdnt","202320",4,3.96
"1042",8163855,"Female","Not First Generation College Stdnt","202410",3.74,3.88
"1043",8163855,"Female","Not First Generation College Stdnt","202420",3.94,3.89
"1044",8163855,"Female","Not First Generation College Stdnt","202510",NA,3.9
"1045",8163909,"Male","Not First Generation College Stdnt","202310",3,3
"1046",8163909,"Male","Not First Generation College Stdnt","202320",3.25,3.13
"1047",8163909,"Male","Not First Generation College Stdnt","202410",3,3.09
"1048",8163909,"Male","Not First Generation College Stdnt","202420",3.11,3.1
"1049",8163909,"Male","Not First Generation College Stdnt","202510",NA,3.1
"1050",8164025,"Male","Not First Generation College Stdnt","202310",4,4
"1051",8164025,"Male","Not First Generation College Stdnt","202320",3.83,3.91
"1052",8164025,"Male","Not First Generation College Stdnt","202410",4,3.94
"1053",8164025,"Male","Not First Generation College Stdnt","202420",3.81,3.9
"1054",8164025,"Male","Not First Generation College Stdnt","202510",NA,3.9
"1055",8164180,"Male","Not First Generation College Stdnt","202310",3.11,3.11
"1056",8164180,"Male","Not First Generation College Stdnt","202320",2.9,3.02
"1057",8164180,"Male","Not First Generation College Stdnt","202410",3.08,3.04
"1058",8164180,"Male","Not First Generation College Stdnt","202420",3.02,3.04
"1059",8164180,"Male","Not First Generation College Stdnt","202510",NA,3.04
"1060",8164296,"Male","First Generation College Stdnt","202310",3.64,3.64
"1061",8164296,"Male","First Generation College Stdnt","202320",3.33,3.52
"1062",8164296,"Male","First Generation College Stdnt","202410",3.66,3.57
"1063",8164296,"Male","First Generation College Stdnt","202420",2.94,3.4
"1064",8164296,"Male","First Generation College Stdnt","202510",NA,3.4
"1065",8164571,"Male","Not First Generation College Stdnt","202310",3.08,3.08
"1066",8164571,"Male","Not First Generation College Stdnt","202320",2.32,2.74
"1067",8164571,"Male","Not First Generation College Stdnt","202410",1.94,2.45
"1068",8164571,"Male","Not First Generation College Stdnt","202420",2.86,2.56
"1069",8164571,"Male","Not First Generation College Stdnt","202510",NA,2.56
"1070",8164864,"Female","Not First Generation College Stdnt","202310",3.96,3.96
"1071",8164864,"Female","Not First Generation College Stdnt","202320",4,3.97
"1072",8164864,"Female","Not First Generation College Stdnt","202410",3.94,3.96
"1073",8164864,"Female","Not First Generation College Stdnt","202420",4,3.97
"1074",8164864,"Female","Not First Generation College Stdnt","202510",NA,3.97
"1075",8164883,"Male","Not First Generation College Stdnt","202310",3.63,3.63
"1076",8164883,"Male","Not First Generation College Stdnt","202320",3.67,3.65
"1077",8164883,"Male","Not First Generation College Stdnt","202410",3.68,3.66
"1078",8164883,"Male","Not First Generation College Stdnt","202420",2.63,3.39
"1079",8164883,"Male","Not First Generation College Stdnt","202510",NA,3.39
"1080",8164912,"Female","Not First Generation College Stdnt","202310",2.24,2.24
"1081",8164912,"Female","Not First Generation College Stdnt","202320",1.58,2.31
"1082",8164912,"Female","Not First Generation College Stdnt","202410",2.68,2.43
"1083",8164912,"Female","Not First Generation College Stdnt","202420",1.99,2.33
"1084",8164912,"Female","Not First Generation College Stdnt","202510",NA,2.33
"1085",8165255,"Male","Not First Generation College Stdnt","202310",3.7,3.7
"1086",8165255,"Male","Not First Generation College Stdnt","202320",3.68,3.69
"1087",8165255,"Male","Not First Generation College Stdnt","202410",3.54,3.64
"1088",8165255,"Male","Not First Generation College Stdnt","202420",3.5,3.61
"1089",8165255,"Male","Not First Generation College Stdnt","202510",NA,3.61
"1090",8165872,"Male","Not First Generation College Stdnt","202310",3.9,3.9
"1091",8165872,"Male","Not First Generation College Stdnt","202320",3.83,3.85
"1092",8165872,"Male","Not First Generation College Stdnt","202410",3.94,3.88
"1093",8165872,"Male","Not First Generation College Stdnt","202420",3.65,3.84
"1094",8165872,"Male","Not First Generation College Stdnt","202510",NA,3.84
"1095",8166070,"Female","Not First Generation College Stdnt","202310",3.92,3.92
"1096",8166070,"Female","Not First Generation College Stdnt","202320",3.95,3.93
"1097",8166070,"Female","Not First Generation College Stdnt","202410",3.95,3.94
"1098",8166070,"Female","Not First Generation College Stdnt","202420",4,3.95
"1099",8166070,"Female","Not First Generation College Stdnt","202510",NA,3.95
"1100",8166091,"Male","Not First Generation College Stdnt","202310",3.42,3.42
"1101",8166091,"Male","Not First Generation College Stdnt","202320",3.67,3.55
"1102",8166091,"Male","Not First Generation College Stdnt","202410",3.61,3.57
"1103",8166091,"Male","Not First Generation College Stdnt","202420",3.6,3.58
"1104",8166091,"Male","Not First Generation College Stdnt","202510",NA,3.58
"1105",8166116,"Male","Not First Generation College Stdnt","202310",2.84,2.84
"1106",8166116,"Male","Not First Generation College Stdnt","202320",2.97,2.91
"1107",8166116,"Male","Not First Generation College Stdnt","202410",3.1,2.97
"1108",8166116,"Male","Not First Generation College Stdnt","202420",3.41,3.09
"1109",8166116,"Male","Not First Generation College Stdnt","202510",NA,3.09
"1110",8166267,"Female","Not First Generation College Stdnt","202310",2.92,2.92
"1111",8166267,"Female","Not First Generation College Stdnt","202320",3.07,3.07
"1112",8166267,"Female","Not First Generation College Stdnt","202410",2.65,2.95
"1113",8166267,"Female","Not First Generation College Stdnt","202420",3.42,3
"1114",8166267,"Female","Not First Generation College Stdnt","202510",NA,3
"1115",8166844,"Female","Not First Generation College Stdnt","202310",3.9,3.9
"1116",8166844,"Female","Not First Generation College Stdnt","202320",4,3.95
"1117",8166844,"Female","Not First Generation College Stdnt","202410",4,3.96
"1118",8166844,"Female","Not First Generation College Stdnt","202420",4,3.97
"1119",8166844,"Female","Not First Generation College Stdnt","202510",NA,3.97
"1120",8166978,"Female","Not First Generation College Stdnt","202310",3.83,3.83
"1121",8166978,"Female","Not First Generation College Stdnt","202320",3.68,3.74
"1122",8166978,"Female","Not First Generation College Stdnt","202410",3.88,3.8
"1123",8166978,"Female","Not First Generation College Stdnt","202420",3.8,3.8
"1124",8166978,"Female","Not First Generation College Stdnt","202510",NA,3.8
"1125",8167256,"Male","Not First Generation College Stdnt","202310",3.43,3.43
"1126",8167256,"Male","Not First Generation College Stdnt","202320",3.02,3.24
"1127",8167256,"Male","Not First Generation College Stdnt","202410",3.23,3.24
"1128",8167256,"Male","Not First Generation College Stdnt","202420",3.63,3.33
"1129",8167256,"Male","Not First Generation College Stdnt","202510",NA,3.33
"1130",8167504,"Female","Not First Generation College Stdnt","202310",3.5,3.5
"1131",8167504,"Female","Not First Generation College Stdnt","202320",3.44,3.47
"1132",8167504,"Female","Not First Generation College Stdnt","202410",2.92,3.36
"1133",8167504,"Female","Not First Generation College Stdnt","202420",3.57,3.4
"1134",8167504,"Female","Not First Generation College Stdnt","202510",NA,3.41
"1135",8167563,"Male","Not First Generation College Stdnt","202310",3.94,3.94
"1136",8167563,"Male","Not First Generation College Stdnt","202320",3.92,3.93
"1137",8167563,"Male","Not First Generation College Stdnt","202410",3.94,3.93
"1138",8167563,"Male","Not First Generation College Stdnt","202420",3.75,3.89
"1139",8167563,"Male","Not First Generation College Stdnt","202510",NA,3.89
"1140",8167567,"Male","Not First Generation College Stdnt","202310",2.98,2.98
"1141",8167567,"Male","Not First Generation College Stdnt","202320",2.95,2.97
"1142",8167567,"Male","Not First Generation College Stdnt","202410",2.88,2.93
"1143",8167567,"Male","Not First Generation College Stdnt","202420",2.86,2.91
"1144",8167567,"Male","Not First Generation College Stdnt","202510",NA,2.91
"1145",8167996,"Male","Not First Generation College Stdnt","202310",3.44,3.44
"1146",8167996,"Male","Not First Generation College Stdnt","202320",3.45,3.44
"1147",8167996,"Male","Not First Generation College Stdnt","202410",3.14,3.33
"1148",8167996,"Male","Not First Generation College Stdnt","202420",3.14,3.28
"1149",8167996,"Male","Not First Generation College Stdnt","202510",NA,3.28
"1150",8168302,"Female","Not First Generation College Stdnt","202310",3.82,3.82
"1151",8168302,"Female","Not First Generation College Stdnt","202320",3.8,3.81
"1152",8168302,"Female","Not First Generation College Stdnt","202410",4,3.87
"1153",8168302,"Female","Not First Generation College Stdnt","202420",3.94,3.89
"1154",8168302,"Female","Not First Generation College Stdnt","202510",NA,3.89
"1155",8168593,"Female","Not First Generation College Stdnt","202310",3.96,3.96
"1156",8168593,"Female","Not First Generation College Stdnt","202320",3.46,3.71
"1157",8168593,"Female","Not First Generation College Stdnt","202410",4,3.8
"1158",8168593,"Female","Not First Generation College Stdnt","202420",3.34,3.69
"1159",8168593,"Female","Not First Generation College Stdnt","202510",NA,3.69
"1160",8168703,"Male","First Generation College Stdnt","202310",3.38,3.38
"1161",8168703,"Male","First Generation College Stdnt","202320",3.42,3.4
"1162",8168703,"Male","First Generation College Stdnt","202410",2.86,3.19
"1163",8168703,"Male","First Generation College Stdnt","202420",2.8,3.08
"1164",8168703,"Male","First Generation College Stdnt","202510",NA,3.13
"1165",8168751,"Male","Not First Generation College Stdnt","202310",1.9,1.9
"1166",8168751,"Male","Not First Generation College Stdnt","202320",0.75,1.28
"1167",8168751,"Male","Not First Generation College Stdnt","202410",2.46,2.1
"1168",8168751,"Male","Not First Generation College Stdnt","202420",1.44,1.92
"1169",8168751,"Male","Not First Generation College Stdnt","202510",NA,1.92
"1170",8169012,"Female","Not First Generation College Stdnt","202310",NA,NA
"1171",8169051,"Male","Not First Generation College Stdnt","202310",3.25,3.25
"1172",8169051,"Male","Not First Generation College Stdnt","202320",3.21,3.23
"1173",8169051,"Male","Not First Generation College Stdnt","202410",3.38,3.32
"1174",8169051,"Male","Not First Generation College Stdnt","202420",3.28,3.34
"1175",8169051,"Male","Not First Generation College Stdnt","202510",NA,3.34
"1176",8171318,"Female","Not First Generation College Stdnt","202310",3.49,3.49
"1177",8171318,"Female","Not First Generation College Stdnt","202320",3.39,3.44
"1178",8171318,"Female","Not First Generation College Stdnt","202410",3.12,3.34
"1179",8171318,"Female","Not First Generation College Stdnt","202420",3.17,3.31
"1180",8171318,"Female","Not First Generation College Stdnt","202510",NA,3.31
"1181",8171610,"Male","Not First Generation College Stdnt","202310",3.32,3.32
"1182",8171610,"Male","Not First Generation College Stdnt","202320",3.4,3.36
"1183",8171610,"Male","Not First Generation College Stdnt","202410",3.06,3.26
"1184",8171610,"Male","Not First Generation College Stdnt","202420",2.88,3.19
"1185",8171610,"Male","Not First Generation College Stdnt","202510",NA,3.25
"1186",8174326,"Female","First Generation College Stdnt","202410",3.33,2.78
"1187",8174326,"Female","First Generation College Stdnt","202420",2.83,2.8
"1188",8174326,"Female","First Generation College Stdnt","202510",NA,2.8
"1189",8174326,"Female","Not First Generation College Stdnt","202210",2.8,2.8
"1190",8174326,"Female","Not First Generation College Stdnt","202220",3.3,2.98
"1191",8174326,"Female","Not First Generation College Stdnt","202310",1.7,2.43
"1192",8174326,"Female","Not First Generation College Stdnt","202320",2.5,2.45
"1193",8176990,"Male","Not First Generation College Stdnt","202210",3.53,3.53
"1194",8176990,"Male","Not First Generation College Stdnt","202220",3.82,3.66
"1195",8176990,"Male","Not First Generation College Stdnt","202310",3.74,3.69
"1196",8176990,"Male","Not First Generation College Stdnt","202320",3.7,3.7
"1197",8176990,"Male","Not First Generation College Stdnt","202410",3.75,3.7
"1198",8176990,"Male","Not First Generation College Stdnt","202420",3.51,3.69
"1199",8176990,"Male","Not First Generation College Stdnt","202510",NA,3.69
"1200",8177425,"Female","Not First Generation College Stdnt","202210",3.73,3.73
"1201",8177425,"Female","Not First Generation College Stdnt","202220",0,2.07
"1202",8178743,"Female","Not First Generation College Stdnt","202210",3.59,3.59
"1203",8178743,"Female","Not First Generation College Stdnt","202220",4,3.8
"1204",8178743,"Female","Not First Generation College Stdnt","202310",3.66,3.75
"1205",8178743,"Female","Not First Generation College Stdnt","202320",3.4,3.65
"1206",8178743,"Female","Not First Generation College Stdnt","202410",3.6,3.64
"1207",8178743,"Female","Not First Generation College Stdnt","202420",2.93,3.54
"1208",8178743,"Female","Not First Generation College Stdnt","202510",NA,3.54
"1209",8178847,"Male","Not First Generation College Stdnt","202210",3,3
"1210",8178847,"Male","Not First Generation College Stdnt","202220",2.89,2.94
"1211",8178847,"Male","Not First Generation College Stdnt","202310",2.94,2.94
"1212",8178847,"Male","Not First Generation College Stdnt","202320",2.02,2.73
"1213",8178847,"Male","Not First Generation College Stdnt","202410",0.69,2.34
"1214",8178847,"Male","Not First Generation College Stdnt","202420",1.52,2.21
"1215",8178847,"Male","Not First Generation College Stdnt","202510",NA,2.21
"1216",8181140,"Female","Not First Generation College Stdnt","202210",4,4
"1217",8181140,"Female","Not First Generation College Stdnt","202220",3.96,3.98
"1218",8181140,"Female","Not First Generation College Stdnt","202310",3.95,3.96
"1219",8181140,"Female","Not First Generation College Stdnt","202320",3.94,3.96
"1220",8181140,"Female","Not First Generation College Stdnt","202410",3.83,3.93
"1221",8181140,"Female","Not First Generation College Stdnt","202420",3.88,3.92
"1222",8181140,"Female","Not First Generation College Stdnt","202510",NA,3.92
"1223",8181775,"Male","Not First Generation College Stdnt","202210",3.17,3.17
"1224",8181775,"Male","Not First Generation College Stdnt","202220",3.3,3.23
"1225",8181775,"Male","Not First Generation College Stdnt","202310",3.14,3.23
"1226",8181775,"Male","Not First Generation College Stdnt","202320",3.48,3.32
"1227",8181775,"Male","Not First Generation College Stdnt","202410",3.23,3.31
"1228",8181775,"Male","Not First Generation College Stdnt","202420",3.79,3.38
"1229",8181775,"Male","Not First Generation College Stdnt","202510",NA,3.36
"1230",8181895,"Male","Not First Generation College Stdnt","202210",3.63,3.63
"1231",8181895,"Male","Not First Generation College Stdnt","202220",3.52,3.54
"1232",8181895,"Male","Not First Generation College Stdnt","202310",3.68,3.58
"1233",8181895,"Male","Not First Generation College Stdnt","202320",3.41,3.54
"1234",8181895,"Male","Not First Generation College Stdnt","202410",3.62,3.56
"1235",8181895,"Male","Not First Generation College Stdnt","202420",3.94,3.62
"1236",8181895,"Male","Not First Generation College Stdnt","202510",NA,3.62
"1237",8182276,"Female","Not First Generation College Stdnt","202210",3.54,3.54
"1238",8182276,"Female","Not First Generation College Stdnt","202220",3.71,3.62
"1239",8182276,"Female","Not First Generation College Stdnt","202310",3.73,3.68
"1240",8182276,"Female","Not First Generation College Stdnt","202320",3.88,3.72
"1241",8182276,"Female","Not First Generation College Stdnt","202410",3.34,3.66
"1242",8182276,"Female","Not First Generation College Stdnt","202420",3.76,3.66
"1243",8182276,"Female","Not First Generation College Stdnt","202510",NA,3.67
"1244",8182483,"Male","Not First Generation College Stdnt","202210",3.9,3.9
"1245",8182483,"Male","Not First Generation College Stdnt","202220",4,3.95
"1246",8182483,"Male","Not First Generation College Stdnt","202310",3.94,3.94
"1247",8182483,"Male","Not First Generation College Stdnt","202320",3.94,3.94
"1248",8182483,"Male","Not First Generation College Stdnt","202410",3.94,3.94
"1249",8182483,"Male","Not First Generation College Stdnt","202420",3.82,3.92
"1250",8182483,"Male","Not First Generation College Stdnt","202510",NA,3.92
"1251",8183119,"Female","Not First Generation College Stdnt","202210",3.38,3.38
"1252",8183119,"Female","Not First Generation College Stdnt","202220",2.31,2.92
"1253",8183119,"Female","Not First Generation College Stdnt","202310",2.68,2.83
"1254",8183119,"Female","Not First Generation College Stdnt","202320",2.66,2.79
"1255",8183119,"Female","Not First Generation College Stdnt","202410",2.23,2.75
"1256",8183119,"Female","Not First Generation College Stdnt","202420",3.06,2.81
"1257",8183119,"Female","Not First Generation College Stdnt","202510",NA,2.81
"1258",8183242,"Male","Not First Generation College Stdnt","202210",0.47,0.47
"1259",8183242,"Male","Not First Generation College Stdnt","202220",3.17,1.87
"1260",8183242,"Male","Not First Generation College Stdnt","202310",2.88,2.26
"1261",8183242,"Male","Not First Generation College Stdnt","202320",2.08,2.22
"1262",8183242,"Male","Not First Generation College Stdnt","202410",2.32,2.24
"1263",8183242,"Male","Not First Generation College Stdnt","202420",3.14,2.4
"1264",8183242,"Male","Not First Generation College Stdnt","202510",NA,2.4
"1265",8183371,"Male","Not First Generation College Stdnt","202210",3.25,3.25
"1266",8183371,"Male","Not First Generation College Stdnt","202220",3.23,3.24
"1267",8183371,"Male","Not First Generation College Stdnt","202310",3.54,3.33
"1268",8183371,"Male","Not First Generation College Stdnt","202320",3.46,3.36
"1269",8183371,"Male","Not First Generation College Stdnt","202410",3.61,3.42
"1270",8183371,"Male","Not First Generation College Stdnt","202420",3.86,3.49
"1271",8183371,"Male","Not First Generation College Stdnt","202510",NA,3.49
"1272",8183546,"Female","Not First Generation College Stdnt","202210",3.76,3.76
"1273",8183546,"Female","Not First Generation College Stdnt","202220",3.66,3.71
"1274",8183549,"Male","Not First Generation College Stdnt","202210",3.92,3.92
"1275",8183549,"Male","Not First Generation College Stdnt","202220",4,3.96
"1276",8183549,"Male","Not First Generation College Stdnt","202310",3.94,3.95
"1277",8183549,"Male","Not First Generation College Stdnt","202320",NA,3.95
"1278",8183549,"Male","Not First Generation College Stdnt","202410",NA,3.95
"1279",8183549,"Male","Not First Generation College Stdnt","202510",NA,3.95
"1280",8183672,"Male","Not First Generation College Stdnt","202210",3.41,3.41
"1281",8183672,"Male","Not First Generation College Stdnt","202220",3.73,3.58
"1282",8183672,"Male","Not First Generation College Stdnt","202310",3.85,3.66
"1283",8183672,"Male","Not First Generation College Stdnt","202320",3.66,3.66
"1284",8183672,"Male","Not First Generation College Stdnt","202410",3.52,3.62
"1285",8183672,"Male","Not First Generation College Stdnt","202420",3.54,3.61
"1286",8183672,"Male","Not First Generation College Stdnt","202510",NA,3.61
"1287",8184225,"Male","Not First Generation College Stdnt","202210",3.56,3.56
"1288",8184225,"Male","Not First Generation College Stdnt","202220",3.74,3.64
"1289",8184225,"Male","Not First Generation College Stdnt","202310",3.85,3.72
"1290",8184225,"Male","Not First Generation College Stdnt","202320",3.94,3.77
"1291",8184225,"Male","Not First Generation College Stdnt","202410",3.86,3.78
"1292",8184225,"Male","Not First Generation College Stdnt","202420",3.85,3.79
"1293",8184225,"Male","Not First Generation College Stdnt","202510",NA,3.79
"1294",8184292,"Male","First Generation College Stdnt","202210",NA,NA
"1295",8184322,"Male","Not First Generation College Stdnt","202210",2.5,2.5
"1296",8184322,"Male","Not First Generation College Stdnt","202220",1.17,1.74
"1297",8184322,"Male","Not First Generation College Stdnt","202310",0,1.26
"1298",8184369,"Male","Not First Generation College Stdnt","202210",3.45,3.45
"1299",8184369,"Male","Not First Generation College Stdnt","202220",3.54,3.49
