"","Student ID","Cohort Term","Term Code","Enrolled Student Count","Major 1","Major 2","Major 3"
"471",8126128,"202310","202310",1,"BA Major",NA,NA
"472",8126128,"202310","202320",1,"BA Major",NA,NA
"473",8128246,"202310","202310",1,"EHS",NA,NA
"474",8128246,"202310","202320",1,"EHS",NA,NA
"475",8128246,"202310","202410",1,"EHS",NA,NA
"476",8128246,"202310","202420",1,"EHS","Undeclared - Business",NA
"477",8128246,"202310","202510",1,"BA Major","EHS",NA
"478",8129036,"202310","202310",1,"Undeclared - Business",NA,NA
"479",8129036,"202310","202320",1,"Undeclared - Business",NA,NA
"480",8129036,"202310","202410",1,"Undeclared - Business",NA,NA
"481",8129036,"202310","202420",1,"BA Major",NA,NA
"482",8129036,"202310","202510",1,"BA Major",NA,NA
"483",8129435,"202310","202310",1,"BA Major",NA,NA
"484",8129435,"202310","202320",1,"BA Major",NA,NA
"485",8129435,"202310","202410",1,"BA Major",NA,NA
