"","Student ID","Gender","First Generation Indicator","Term Code","Term UG Crs GPA","Cum UG Crs GPA"
"399",8235697,"Male","Not First Generation College Stdnt","202110",3.47,3.47
"400",8235697,"Male","Not First Generation College Stdnt","202120",2.64,2.81
"401",8235697,"Male","Not First Generation College Stdnt","202210",2.8,2.8
"402",8235697,"Male","Not First Generation College Stdnt","202220",2.95,2.85
"403",8235697,"Male","Not First Generation College Stdnt","202310",3.16,2.92
"404",8235697,"Male","Not First Generation College Stdnt","202320",3.22,2.94
"405",8235697,"Male","Not First Generation College Stdnt","202410",3.32,2.98
"406",8235697,"Male","Not First Generation College Stdnt","202420",3,2.99
"407",8235926,"Male","Not First Generation College Stdnt","202110",3.85,3.85
"408",8235926,"Male","Not First Generation College Stdnt","202120",3.71,3.77
"409",8235926,"Male","Not First Generation College Stdnt","202210",3.68,3.74
"410",8235926,"Male","Not First Generation College Stdnt","202220",3.26,3.61
"411",8235926,"Male","Not First Generation College Stdnt","202310",3.28,3.54
"412",8235926,"Male","Not First Generation College Stdnt","202320",3.32,3.5
"413",8235926,"Male","Not First Generation College Stdnt","202410",3.6,3.51
"414",8235926,"Male","Not First Generation College Stdnt","202420",3.72,3.52
"415",8236079,"Male","Not First Generation College Stdnt","202110",3.86,3.86
"416",8236079,"Male","Not First Generation College Stdnt","202120",3.8,3.83
"417",8236079,"Male","Not First Generation College Stdnt","202210",3.64,3.76
"418",8236079,"Male","Not First Generation College Stdnt","202220",3.74,3.75
"419",8236079,"Male","Not First Generation College Stdnt","202310",3.48,3.7
"420",8236079,"Male","Not First Generation College Stdnt","202320",3.86,3.72
"421",8236079,"Male","Not First Generation College Stdnt","202410",NA,NA
"422",8236079,"Male","Not First Generation College Stdnt","202420",NA,NA
"423",8237411,"Male","Not First Generation College Stdnt","202110",3.7,3.7
"424",8237411,"Male","Not First Generation College Stdnt","202120",3.47,3.55
"425",8237411,"Male","Not First Generation College Stdnt","202210",3.25,3.46
"426",8237411,"Male","Not First Generation College Stdnt","202220",3.14,3.37
"427",8237411,"Male","Not First Generation College Stdnt","202310",3.36,3.37
"428",8237411,"Male","Not First Generation College Stdnt","202320",2.92,3.3
"429",8237411,"Male","Not First Generation College Stdnt","202410",3.46,3.32
"430",8237411,"Male","Not First Generation College Stdnt","202420",3.13,3.31
"431",8238330,"Female","Not First Generation College Stdnt","202110",3.2,3.2
"432",8238330,"Female","Not First Generation College Stdnt","202120",3.25,3.27
"433",8238330,"Female","Not First Generation College Stdnt","202210",3.66,3.4
"434",8238330,"Female","Not First Generation College Stdnt","202220",3.54,3.46
"435",8238330,"Female","Not First Generation College Stdnt","202310",3.74,3.53
"436",8238330,"Female","Not First Generation College Stdnt","202320",3.75,3.58
"437",8238330,"Female","Not First Generation College Stdnt","202410",3.4,3.56
"438",8238330,"Female","Not First Generation College Stdnt","202420",3.8,3.59
"439",8239231,"Male","Not First Generation College Stdnt","202110",3.46,3.46
"440",8239231,"Male","Not First Generation College Stdnt","202120",3.6,3.53
"441",8239231,"Male","Not First Generation College Stdnt","202210",3.25,3.45
"442",8239231,"Male","Not First Generation College Stdnt","202310",3.53,3.47
"443",8239231,"Male","Not First Generation College Stdnt","202320",3.06,3.38
"444",8239231,"Male","Not First Generation College Stdnt","202410",3.4,3.38
"445",8239231,"Male","Not First Generation College Stdnt","202420",3.08,3.33
"446",8239643,"Male","Not First Generation College Stdnt","202110",2.59,2.59
"447",8239643,"Male","Not First Generation College Stdnt","202120",3.4,3.04
"448",8239643,"Male","Not First Generation College Stdnt","202210",3.46,3.19
"449",8239643,"Male","Not First Generation College Stdnt","202220",3.74,3.33
"450",8239643,"Male","Not First Generation College Stdnt","202310",3.4,3.34
"451",8239643,"Male","Not First Generation College Stdnt","202320",3.6,3.41
"452",8239643,"Male","Not First Generation College Stdnt","202410",3,3.39
"453",8239643,"Male","Not First Generation College Stdnt","202420",NA,NA
"454",8240060,"Female","Not First Generation College Stdnt","202110",3.96,3.96
"455",8240060,"Female","Not First Generation College Stdnt","202120",4,3.98
"456",8240060,"Female","Not First Generation College Stdnt","202210",3.94,3.96
"457",8240060,"Female","Not First Generation College Stdnt","202220",4,3.97
"458",8240060,"Female","Not First Generation College Stdnt","202310",4,3.97
"459",8240060,"Female","Not First Generation College Stdnt","202320",NA,3.97
"460",8240060,"Female","Not First Generation College Stdnt","202410",4,3.98
"461",8240060,"Female","Not First Generation College Stdnt","202420",4,3.98
"462",8240157,"Female","Not First Generation College Stdnt","202110",4,4
"463",8240157,"Female","Not First Generation College Stdnt","202120",4,4
"464",8240157,"Female","Not First Generation College Stdnt","202210",4,4
"465",8240157,"Female","Not First Generation College Stdnt","202220",4,4
"466",8240157,"Female","Not First Generation College Stdnt","202310",4,4
"467",8240157,"Female","Not First Generation College Stdnt","202320",4,4
"468",8240157,"Female","Not First Generation College Stdnt","202410",4,4
"469",8240157,"Female","Not First Generation College Stdnt","202420",4,4
"470",8242006,"Female","First Generation College Stdnt","202110",2.99,2.99
"471",8242006,"Female","First Generation College Stdnt","202120",3.25,3.1
"472",8242006,"Female","First Generation College Stdnt","202210",2.47,2.9
"473",8242006,"Female","First Generation College Stdnt","202220",3.06,2.94
"474",8242006,"Female","First Generation College Stdnt","202310",3.08,2.97
"475",8242006,"Female","First Generation College Stdnt","202320",3.42,3.04
"476",8242006,"Female","First Generation College Stdnt","202410",3.74,3.14
"477",8242006,"Female","First Generation College Stdnt","202420",4,3.25
"478",8242443,"Male","Not First Generation College Stdnt","202110",3.89,3.89
"479",8242443,"Male","Not First Generation College Stdnt","202120",3.08,3.51
"480",8242443,"Male","Not First Generation College Stdnt","202210",3.59,3.56
"481",8242443,"Male","Not First Generation College Stdnt","202220",3.62,3.58
"482",8242443,"Male","Not First Generation College Stdnt","202310",2.6,3.4
"483",8242443,"Male","Not First Generation College Stdnt","202320",2.35,3.27
"484",8242443,"Male","Not First Generation College Stdnt","202410",3.23,3.26
"485",8242443,"Male","Not First Generation College Stdnt","202420",3.37,3.27
"486",8243519,"Male","Not First Generation College Stdnt","202110",3.86,3.86
"487",8243519,"Male","Not First Generation College Stdnt","202120",4,3.95
"488",8243519,"Male","Not First Generation College Stdnt","202210",3.75,3.87
"489",8243519,"Male","Not First Generation College Stdnt","202220",4,3.9
"490",8243519,"Male","Not First Generation College Stdnt","202310",3.62,3.83
"491",8243519,"Male","Not First Generation College Stdnt","202320",3.4,3.75
"492",8243519,"Male","Not First Generation College Stdnt","202410",3.59,3.72
"493",8243519,"Male","Not First Generation College Stdnt","202420",3.66,3.71
"494",8243906,"Male","Not First Generation College Stdnt","202110",3.94,3.94
"495",8243906,"Male","Not First Generation College Stdnt","202120",3.66,3.8
"496",8243906,"Male","Not First Generation College Stdnt","202210",3.49,3.69
"497",8243906,"Male","Not First Generation College Stdnt","202220",2.92,3.5
"498",8243906,"Male","Not First Generation College Stdnt","202310",2.71,3.32
"499",8243906,"Male","Not First Generation College Stdnt","202320",2.82,3.26
"500",8243906,"Male","Not First Generation College Stdnt","202410",3.7,3.32
"501",8243906,"Male","Not First Generation College Stdnt","202420",3.22,3.31
"502",8245801,"Male","Not First Generation College Stdnt","202110",3.9,3.9
"503",8245801,"Male","Not First Generation College Stdnt","202120",4,3.95
"504",8245801,"Male","Not First Generation College Stdnt","202210",4,3.97
"505",8245801,"Male","Not First Generation College Stdnt","202220",3.76,3.92
"506",8245801,"Male","Not First Generation College Stdnt","202310",4,3.94
"507",8245801,"Male","Not First Generation College Stdnt","202320",3.4,3.86
"508",8245801,"Male","Not First Generation College Stdnt","202410",3.07,3.76
"509",8246329,"Male","Not First Generation College Stdnt","202110",3.9,3.9
"510",8246329,"Male","Not First Generation College Stdnt","202120",4,3.95
"511",8246329,"Male","Not First Generation College Stdnt","202210",3.74,3.88
"512",8246329,"Male","Not First Generation College Stdnt","202220",3.94,3.9
"513",8246329,"Male","Not First Generation College Stdnt","202310",3.75,3.87
"514",8246329,"Male","Not First Generation College Stdnt","202320",4,3.89
"515",8246329,"Male","Not First Generation College Stdnt","202410",3.92,3.89
"516",8246329,"Male","Not First Generation College Stdnt","202420",3.92,3.9
"517",8246688,"Male","Not First Generation College Stdnt","202110",3.7,3.7
"518",8246688,"Male","Not First Generation College Stdnt","202120",3.91,3.8
"519",8246688,"Male","Not First Generation College Stdnt","202210",3.33,3.62
"520",8246688,"Male","Not First Generation College Stdnt","202220",3.68,3.65
"521",8246688,"Male","Not First Generation College Stdnt","202310",3.66,3.67
"522",8246688,"Male","Not First Generation College Stdnt","202320",3.72,3.67
"523",8246688,"Male","Not First Generation College Stdnt","202410",3.58,3.66
"524",8246688,"Male","Not First Generation College Stdnt","202420",3.79,3.68
"525",8246861,"Male","Not First Generation College Stdnt","202110",3.87,3.87
"526",8246861,"Male","Not First Generation College Stdnt","202120",3.93,3.9
"527",8246861,"Male","Not First Generation College Stdnt","202210",3.6,3.79
"528",8246861,"Male","Not First Generation College Stdnt","202220",3.75,3.78
"529",8246861,"Male","Not First Generation College Stdnt","202310",3.07,3.65
"530",8246861,"Male","Not First Generation College Stdnt","202320",3.54,3.63
"531",8246861,"Male","Not First Generation College Stdnt","202410",3.32,3.59
"532",8246861,"Male","Not First Generation College Stdnt","202420",3.75,3.6
"533",8246891,"Male","Not First Generation College Stdnt","202110",3.33,3.33
"534",8246891,"Male","Not First Generation College Stdnt","202120",3.4,3.36
"535",8246891,"Male","Not First Generation College Stdnt","202210",3.38,3.37
"536",8246891,"Male","Not First Generation College Stdnt","202220",3.6,3.42
"537",8246891,"Male","Not First Generation College Stdnt","202310",3.57,3.45
"538",8246891,"Male","Not First Generation College Stdnt","202320",3.57,3.48
"539",8246891,"Male","Not First Generation College Stdnt","202410",3.8,3.53
"540",8246891,"Male","Not First Generation College Stdnt","202420",3.5,3.52
"541",8249408,"Male","Not First Generation College Stdnt","202110",3.8,3.8
"542",8249408,"Male","Not First Generation College Stdnt","202120",3.38,3.56
"543",8249408,"Male","Not First Generation College Stdnt","202210",3.52,3.54
"544",8249408,"Male","Not First Generation College Stdnt","202220",3.4,3.5
"545",8249408,"Male","Not First Generation College Stdnt","202310",3.73,3.56
"546",8249408,"Male","Not First Generation College Stdnt","202320",NA,3.56
"547",8249408,"Male","Not First Generation College Stdnt","202410",3.18,3.49
"548",8249408,"Male","Not First Generation College Stdnt","202420",3.82,3.55
"549",8250961,"Male","Not First Generation College Stdnt","202110",3.81,3.68
"550",8250961,"Male","Not First Generation College Stdnt","202120",3.75,3.71
"551",8250961,"Male","Not First Generation College Stdnt","202210",4,3.8
"552",8250961,"Male","Not First Generation College Stdnt","202220",3.81,3.8
"553",8250961,"Male","Not First Generation College Stdnt","202310",3.34,3.71
"554",8250961,"Male","Not First Generation College Stdnt","202320",3.66,3.7
"555",8250961,"Male","Not First Generation College Stdnt","202410",3.6,3.69
"556",8250961,"Male","Not First Generation College Stdnt","202420",3.9,3.7
"557",8251247,"Female","Not First Generation College Stdnt","202110",3.88,3.88
"558",8251247,"Female","Not First Generation College Stdnt","202120",4,3.94
"559",8251247,"Female","Not First Generation College Stdnt","202210",3.96,3.94
"560",8251247,"Female","Not First Generation College Stdnt","202220",3.94,3.94
"561",8251247,"Female","Not First Generation College Stdnt","202310",4,3.96
"562",8251247,"Female","Not First Generation College Stdnt","202320",4,3.96
"563",8251247,"Female","Not First Generation College Stdnt","202410",4,3.97
"564",8251247,"Female","Not First Generation College Stdnt","202420",3.93,3.93
"565",8260919,"Female","Not First Generation College Stdnt","202110",3.82,3.82
"566",8260919,"Female","Not First Generation College Stdnt","202120",3.94,3.89
"567",8260919,"Female","Not First Generation College Stdnt","202210",3.56,3.7
"568",8260919,"Female","Not First Generation College Stdnt","202220",3.46,3.64
"569",8260919,"Female","Not First Generation College Stdnt","202310",3.48,3.64
"570",8260919,"Female","Not First Generation College Stdnt","202320",3.86,3.67
"571",8260919,"Female","Not First Generation College Stdnt","202410",3.86,3.7
"572",8260919,"Female","Not First Generation College Stdnt","202420",3.86,3.72
"573",8262583,"Female","Not First Generation College Stdnt","202020",3.7,3.7
"574",8262583,"Female","Not First Generation College Stdnt","202110",4,3.85
"575",8262583,"Female","Not First Generation College Stdnt","202120",4,3.9
"576",8262583,"Female","Not First Generation College Stdnt","202210",4,3.95
"577",8262583,"Female","Not First Generation College Stdnt","202220",3.77,3.9
"578",8262583,"Female","Not First Generation College Stdnt","202310",3.8,3.87
"579",8262583,"Female","Not First Generation College Stdnt","202320",3.93,3.89
"580",8262583,"Female","Not First Generation College Stdnt","202410",3.81,3.88
"581",8262583,"Female","Not First Generation College Stdnt","202420",3.81,3.86
"582",8262583,"Female","Not First Generation College Stdnt","202510",NA,3.86
"583",8265341,"Male","Not First Generation College Stdnt","202010",2.7,2.7
"584",8265341,"Male","Not First Generation College Stdnt","202020",2.73,2.71
"585",8265341,"Male","Not First Generation College Stdnt","202110",2.92,2.77
"586",8265341,"Male","Not First Generation College Stdnt","202120",2.74,2.76
"587",8265341,"Male","Not First Generation College Stdnt","202210",2.62,2.73
"588",8265341,"Male","Not First Generation College Stdnt","202220",1.85,2.58
"589",8265341,"Male","Not First Generation College Stdnt","202310",2.74,2.59
"590",8265341,"Male","Not First Generation College Stdnt","202320",2.8,2.61
"591",8269664,"Female","Not First Generation College Stdnt","202010",3.49,3.49
"592",8269664,"Female","Not First Generation College Stdnt","202020",3.76,3.62
"593",8269664,"Female","Not First Generation College Stdnt","202110",3.75,3.66
"594",8269664,"Female","Not First Generation College Stdnt","202120",3.94,3.74
"595",8269664,"Female","Not First Generation College Stdnt","202210",3.24,3.62
"596",8269664,"Female","Not First Generation College Stdnt","202220",3.21,3.53
"597",8269664,"Female","Not First Generation College Stdnt","202310",3.14,3.48
"598",8269664,"Female","Not First Generation College Stdnt","202320",3.1,3.43
"599",8270244,"Male","Not First Generation College Stdnt","202010",3.66,3.66
"600",8270244,"Male","Not First Generation College Stdnt","202020",3.85,3.75
"601",8270244,"Male","Not First Generation College Stdnt","202110",4,3.76
"602",8270244,"Male","Not First Generation College Stdnt","202120",3.56,3.69
"603",8270244,"Male","Not First Generation College Stdnt","202210",3.14,3.56
"604",8270244,"Male","Not First Generation College Stdnt","202220",2.85,3.43
"605",8270244,"Male","Not First Generation College Stdnt","202310",2.75,3.34
"606",8270244,"Male","Not First Generation College Stdnt","202320",3.15,3.32
"607",8270285,"Male","Not First Generation College Stdnt","202010",3.56,3.56
"608",8270285,"Male","Not First Generation College Stdnt","202020",3.49,3.53
"609",8270285,"Male","Not First Generation College Stdnt","202110",3.08,3.38
"610",8270285,"Male","Not First Generation College Stdnt","202120",3.54,3.42
"611",8270285,"Male","Not First Generation College Stdnt","202210",4,3.53
"612",8270285,"Male","Not First Generation College Stdnt","202220",3.54,3.53
"613",8270285,"Male","Not First Generation College Stdnt","202310",3.18,3.48
"614",8270285,"Male","Not First Generation College Stdnt","202320",3.92,3.55
"615",8271899,"Male","Not First Generation College Stdnt","202010",2.79,2.79
"616",8271899,"Male","Not First Generation College Stdnt","202020",3.66,3.18
"617",8271899,"Male","Not First Generation College Stdnt","202110",2.93,3.08
"618",8271899,"Male","Not First Generation College Stdnt","202120",3,3.06
"619",8271899,"Male","Not First Generation College Stdnt","202210",2.94,3.06
"620",8271899,"Male","Not First Generation College Stdnt","202220",3.14,3.11
"621",8271899,"Male","Not First Generation College Stdnt","202310",3.2,3.14
"622",8271899,"Male","Not First Generation College Stdnt","202320",3.42,3.16
"623",8272073,"Female","Not First Generation College Stdnt","202010",3.94,3.94
"624",8272073,"Female","Not First Generation College Stdnt","202020",4,3.97
"625",8272073,"Female","Not First Generation College Stdnt","202110",3.95,3.96
"626",8272073,"Female","Not First Generation College Stdnt","202120",4,3.97
"627",8272073,"Female","Not First Generation College Stdnt","202210",3.9,3.95
"628",8272073,"Female","Not First Generation College Stdnt","202220",3.85,3.93
"629",8272073,"Female","Not First Generation College Stdnt","202310",3.81,3.91
"630",8272073,"Female","Not First Generation College Stdnt","202320",3.85,3.91
"631",8272715,"Male","Not First Generation College Stdnt","202010",3.29,3.29
"632",8272715,"Male","Not First Generation College Stdnt","202120",3.12,3.19
"633",8272715,"Male","Not First Generation College Stdnt","202210",2.82,3.07
"634",8272715,"Male","Not First Generation College Stdnt","202220",2.66,3
"635",8272715,"Male","Not First Generation College Stdnt","202310",2.46,2.89
"636",8272715,"Male","Not First Generation College Stdnt","202320",3,2.88
"637",8272715,"Male","Not First Generation College Stdnt","202410",NA,2.84
"638",8272715,"Male","Not First Generation College Stdnt","202420",3.23,2.91
"639",8273135,"Female","Not First Generation College Stdnt","202010",2.3,2.3
"640",8273135,"Female","Not First Generation College Stdnt","202020",2.82,2.63
"641",8273135,"Female","Not First Generation College Stdnt","202110",3.5,2.65
"642",8273135,"Female","Not First Generation College Stdnt","202120",3.2,2.8
"643",8273135,"Female","Not First Generation College Stdnt","202210",2.94,2.83
"644",8273135,"Female","Not First Generation College Stdnt","202220",2.57,2.79
"645",8273135,"Female","Not First Generation College Stdnt","202310",1.54,2.59
"646",8273135,"Female","Not First Generation College Stdnt","202320",1.94,2.5
"647",8275281,"Male","Not First Generation College Stdnt","202010",3.14,3.14
"648",8275281,"Male","Not First Generation College Stdnt","202020",3.75,3.46
"649",8275281,"Male","Not First Generation College Stdnt","202110",3.7,3.53
"650",8275281,"Male","Not First Generation College Stdnt","202120",3.88,3.62
"651",8275281,"Male","Not First Generation College Stdnt","202210",4,3.69
"652",8275281,"Male","Not First Generation College Stdnt","202220",3.43,3.65
"653",8275281,"Male","Not First Generation College Stdnt","202310",3.74,3.66
"654",8275281,"Male","Not First Generation College Stdnt","202320",3.75,3.67
"655",8275768,"Male","Not First Generation College Stdnt","202010",3,3.25
"656",8275768,"Male","Not First Generation College Stdnt","202020",3.28,3.26
"657",8275768,"Male","Not First Generation College Stdnt","202110",4,3.34
"658",8275768,"Male","Not First Generation College Stdnt","202120",3.48,3.38
"659",8275768,"Male","Not First Generation College Stdnt","202210",2.82,3.27
"660",8275768,"Male","Not First Generation College Stdnt","202220",2.9,3.21
"661",8275768,"Male","Not First Generation College Stdnt","202310",2.75,3.14
"662",8275768,"Male","Not First Generation College Stdnt","202320",3.32,3.17
"663",8275768,"Male","Not First Generation College Stdnt","202410",NA,NA
"664",8275768,"Male","Not First Generation College Stdnt","202420",NA,NA
"665",8275990,"Male","Not First Generation College Stdnt","202010",3.71,3.71
"666",8275990,"Male","Not First Generation College Stdnt","202020",3.35,3.65
"667",8275990,"Male","Not First Generation College Stdnt","202110",2.65,3.31
"668",8275990,"Male","Not First Generation College Stdnt","202120",3.26,3.29
"669",8275990,"Male","Not First Generation College Stdnt","202210",3.58,3.36
"670",8275990,"Male","Not First Generation College Stdnt","202220",3.57,3.4
"671",8275990,"Male","Not First Generation College Stdnt","202310",3.8,3.48
"672",8275990,"Male","Not First Generation College Stdnt","202320",3.9,3.54
"673",8278406,"Female","Not First Generation College Stdnt","202010",3.54,3.54
"674",8278406,"Female","Not First Generation College Stdnt","202020",3.88,3.68
"675",8278406,"Female","Not First Generation College Stdnt","202110",3.56,3.65
"676",8278406,"Female","Not First Generation College Stdnt","202120",3.48,3.6
"677",8278406,"Female","Not First Generation College Stdnt","202210",3.54,3.58
"678",8278406,"Female","Not First Generation College Stdnt","202220",3.6,3.59
"679",8278406,"Female","Not First Generation College Stdnt","202310",3.6,3.59
"680",8278406,"Female","Not First Generation College Stdnt","202320",3.9,3.61
"681",8278735,"Female","Not First Generation College Stdnt","202010",3.82,3.82
"682",8278735,"Female","Not First Generation College Stdnt","202020",3.6,3.72
"683",8278735,"Female","Not First Generation College Stdnt","202110",3.82,3.75
"684",8278735,"Female","Not First Generation College Stdnt","202120",3.66,3.72
"685",8278735,"Female","Not First Generation College Stdnt","202210",3.7,3.72
"686",8278735,"Female","Not First Generation College Stdnt","202220",3.57,3.69
"687",8278735,"Female","Not First Generation College Stdnt","202310",3.87,3.71
"688",8279029,"Male","Not First Generation College Stdnt","202010",3.4,3.4
"689",8279029,"Male","Not First Generation College Stdnt","202020",NA,3.4
"690",8279029,"Male","Not First Generation College Stdnt","202110",2.26,2.85
"691",8279029,"Male","Not First Generation College Stdnt","202120",2.6,2.78
"692",8279029,"Male","Not First Generation College Stdnt","202210",2.15,2.62
"693",8279029,"Male","Not First Generation College Stdnt","202220",2.32,2.56
"694",8279029,"Male","Not First Generation College Stdnt","202310",3.18,2.64
"695",8279029,"Male","Not First Generation College Stdnt","202320",2.86,2.66
"696",8279045,"Female","Not First Generation College Stdnt","202010",3.88,3.88
"697",8279045,"Female","Not First Generation College Stdnt","202020",4,3.94
"698",8279045,"Female","Not First Generation College Stdnt","202110",4,3.96
"699",8279045,"Female","Not First Generation College Stdnt","202120",4,3.96
"700",8279045,"Female","Not First Generation College Stdnt","202210",4,3.97
"701",8279045,"Female","Not First Generation College Stdnt","202220",4,3.97
"702",8279045,"Female","Not First Generation College Stdnt","202310",4,3.98
"703",8279045,"Female","Not First Generation College Stdnt","202320",4,3.98
"704",8279077,"Male","Not First Generation College Stdnt","202010",3.22,3.22
"705",8279077,"Male","Not First Generation College Stdnt","202020",3.7,3.3
"706",8279077,"Male","Not First Generation College Stdnt","202110",3.81,3.54
"707",8279077,"Male","Not First Generation College Stdnt","202120",3.56,3.57
"708",8279077,"Male","Not First Generation College Stdnt","202210",3.94,3.65
"709",8279077,"Male","Not First Generation College Stdnt","202220",3.48,3.62
"710",8279077,"Male","Not First Generation College Stdnt","202310",3.74,3.64
"711",8279077,"Male","Not First Generation College Stdnt","202320",3.52,3.63
"712",8279722,"Male","Not First Generation College Stdnt","202010",3.18,3.18
"713",8279722,"Male","Not First Generation College Stdnt","202020",2.5,2.92
"714",8279722,"Male","Not First Generation College Stdnt","202110",NA,2.92
"715",8279722,"Male","Not First Generation College Stdnt","202120",2.4,2.74
"716",8279722,"Male","Not First Generation College Stdnt","202210",3,2.8
"717",8279722,"Male","Not First Generation College Stdnt","202220",3.4,2.95
"718",8279722,"Male","Not First Generation College Stdnt","202310",2.68,2.9
"719",8279722,"Male","Not First Generation College Stdnt","202320",3.3,2.95
"720",8280089,"Male","Not First Generation College Stdnt","202010",3.11,3.11
"721",8280089,"Male","Not First Generation College Stdnt","202020",3,3.09
"722",8280089,"Male","Not First Generation College Stdnt","202120",3.57,3.27
"723",8280089,"Male","Not First Generation College Stdnt","202210",2.94,3.16
"724",8280089,"Male","Not First Generation College Stdnt","202220",3.32,3.19
"725",8280089,"Male","Not First Generation College Stdnt","202310",3.48,3.26
"726",8280089,"Male","Not First Generation College Stdnt","202320",3.32,3.31
"727",8280089,"Male","Not First Generation College Stdnt","202410",3.68,3.37
"728",8280089,"Male","Not First Generation College Stdnt","202420",3.91,3.42
"729",8280700,"Male","Not First Generation College Stdnt","202010",3.14,3.14
"730",8280700,"Male","Not First Generation College Stdnt","202020",NA,3.07
"731",8280700,"Male","Not First Generation College Stdnt","202110",3.17,3.12
"732",8280700,"Male","Not First Generation College Stdnt","202120",3.28,3.21
"733",8280700,"Male","Not First Generation College Stdnt","202210",3.48,3.27
"734",8280700,"Male","Not First Generation College Stdnt","202220",3.06,3.26
"735",8280700,"Male","Not First Generation College Stdnt","202310",3.4,3.28
"736",8280700,"Male","Not First Generation College Stdnt","202320",3.4,3.28
"737",8281486,"Male","Not First Generation College Stdnt","202010",3.9,3.9
"738",8281486,"Male","Not First Generation College Stdnt","202020",4,3.94
"739",8281486,"Male","Not First Generation College Stdnt","202110",4,3.96
"740",8281486,"Male","Not First Generation College Stdnt","202120",3.88,3.94
"741",8281486,"Male","Not First Generation College Stdnt","202210",4,3.95
"742",8281486,"Male","Not First Generation College Stdnt","202220",4,3.96
"743",8281486,"Male","Not First Generation College Stdnt","202310",3.9,3.95
"744",8281486,"Male","Not First Generation College Stdnt","202320",3.82,3.94
"745",8281982,"Male","Not First Generation College Stdnt","202010",3.37,3.37
"746",8281982,"Male","Not First Generation College Stdnt","202020",3.92,3.6
"747",8281982,"Male","Not First Generation College Stdnt","202110",4,3.67
"748",8281982,"Male","Not First Generation College Stdnt","202120",3.77,3.69
"749",8281982,"Male","Not First Generation College Stdnt","202210",3.32,3.6
"750",8281982,"Male","Not First Generation College Stdnt","202220",3.35,3.55
"751",8281982,"Male","Not First Generation College Stdnt","202310",3.34,3.52
"752",8281982,"Male","Not First Generation College Stdnt","202320",2.88,3.45
"753",8282676,"Male","Not First Generation College Stdnt","202010",2.81,2.81
"754",8282676,"Male","Not First Generation College Stdnt","202020",4,3.32
"755",8282676,"Male","Not First Generation College Stdnt","202110",3.85,3.41
"756",8282676,"Male","Not First Generation College Stdnt","202120",3.04,3.29
"757",8282676,"Male","Not First Generation College Stdnt","202210",3.54,3.2
"758",8282676,"Male","Not First Generation College Stdnt","202220",3.66,3.28
"759",8282676,"Male","Not First Generation College Stdnt","202310",3.82,3.35
"760",8282676,"Male","Not First Generation College Stdnt","202320",3.9,3.39
"761",8282692,"Female","Not First Generation College Stdnt","202010",2.9,2.9
"762",8282692,"Female","Not First Generation College Stdnt","202020",3.82,3.28
"763",8282692,"Female","Not First Generation College Stdnt","202110",3.57,3.39
"764",8282692,"Female","Not First Generation College Stdnt","202120",2.6,3.19
"765",8282692,"Female","Not First Generation College Stdnt","202210",2.81,3.1
"766",8282692,"Female","Not First Generation College Stdnt","202220",2.6,3.01
"767",8282692,"Female","Not First Generation College Stdnt","202310",3.08,3.02
"768",8282692,"Female","Not First Generation College Stdnt","202320",3.65,3.08
"769",8283222,"Female","Not First Generation College Stdnt","202010",3.78,3.78
"770",8283222,"Female","Not First Generation College Stdnt","202020",3.66,3.72
"771",8283222,"Female","Not First Generation College Stdnt","202110",3.94,3.78
"772",8283222,"Female","Not First Generation College Stdnt","202120",3.73,3.77
"773",8283222,"Female","Not First Generation College Stdnt","202210",3.8,3.77
"774",8283222,"Female","Not First Generation College Stdnt","202220",3.64,3.73
"775",8283222,"Female","Not First Generation College Stdnt","202310",3.66,3.72
"776",8283222,"Female","Not First Generation College Stdnt","202320",4,3.74
"777",8283990,"Male","Not First Generation College Stdnt","202010",3.86,3.86
"778",8283990,"Male","Not First Generation College Stdnt","202020",4,3.93
"779",8283990,"Male","Not First Generation College Stdnt","202110",3.72,3.86
"780",8283990,"Male","Not First Generation College Stdnt","202120",3.85,3.86
"781",8283990,"Male","Not First Generation College Stdnt","202210",3.76,3.83
"782",8283990,"Male","Not First Generation College Stdnt","202220",3.8,3.81
"783",8283990,"Male","Not First Generation College Stdnt","202310",3.94,3.83
"784",8283990,"Male","Not First Generation College Stdnt","202320",3.88,3.84
"785",8284203,"Male","Not First Generation College Stdnt","202010",1.57,1.57
"786",8284203,"Male","Not First Generation College Stdnt","202020",3.5,2.15
"787",8284203,"Male","Not First Generation College Stdnt","202110",2.85,2.44
"788",8284203,"Male","Not First Generation College Stdnt","202120",2.63,2.48
"789",8284203,"Male","Not First Generation College Stdnt","202210",3.42,2.72
"790",8284203,"Male","Not First Generation College Stdnt","202220",2.86,2.75
"791",8284203,"Male","Not First Generation College Stdnt","202310",2.94,2.78
"792",8284203,"Male","Not First Generation College Stdnt","202320",3.25,2.84
"793",8285702,"Male","Not First Generation College Stdnt","202010",3.03,3.03
"794",8285702,"Male","Not First Generation College Stdnt","202020",3.34,3.12
"795",8285702,"Male","Not First Generation College Stdnt","202110",2.65,3.02
"796",8285702,"Male","Not First Generation College Stdnt","202120",2.46,2.89
"797",8285702,"Male","Not First Generation College Stdnt","202210",2.68,2.83
"798",8285702,"Male","Not First Generation College Stdnt","202220",1.92,2.64
"799",8285702,"Male","Not First Generation College Stdnt","202310",2.76,2.66
"800",8285702,"Male","Not First Generation College Stdnt","202320",2.74,2.68
"801",8285798,"Male","Not First Generation College Stdnt","202010",3.66,3.66
