"","Student ID","Course","Term Code","Earned Academic Credit","Final Letter Grade Group","Final Letter Grade","GPA Quality Points"
"522",8373893,"ISA401","202120","Y","A","A-",3.7
"523",8373893,"ISA406","202120","Y","B","B+",3.3
"524",8373893,"ISA495","202120","Y","A","A-",3.7
"525",8373893,"MGT291","202010","Y","A","A",4
"526",8373123,"ACC221","201910","Y","A","A-",3.7
"527",8373123,"BUS104","201820","Y","B","B+",3.3
"528",8373123,"CSE148","201810","Y","B","B",3
"529",8373123,"ECO201","201910","Y","B","B+",3.3
"530",8373123,"FIN301","202010","Y","B","B",3
"531",8373123,"ISA225","201910","Y","B","B",3
"532",8373123,"ISA235","201920","Y","A","A",4
"533",8373123,"ISA245","202010","Y","A","A",4
"534",8373123,"ISA281","202010","Y","B","B",3
"535",8373123,"ISA301","202020","Y","A","A-",3.7
"536",8373123,"ISA303","202115","Y","A","A",4
"537",8373123,"ISA305","202120","Y","B","B",3
"538",8373123,"ISA406","202120","Y","A","A",4
"539",8373123,"ISA495","202110","Y","A","A",4
"540",8373123,"MGT291","201920","Y","A","A",4
"541",8372995,"ACC221","201820","Y","C","C+",2.3
"542",8372995,"BUS104","201820","Y","B","B",3
"543",8372995,"CSE148","201810","Y","A","A",4
"544",8372995,"FIN301","201920","Y","C","C",2
"545",8372995,"ISA225","201920","Y","B","B",3
"546",8372995,"ISA235","201910","Y","B","B",3
"547",8372995,"ISA245","202010","Y","B","B+",3.3
"548",8372995,"ISA291","202010","Y","C","C",2
"549",8372995,"ISA303","202010","Y","C","C",2
"550",8372995,"ISA387","202110","Y","C","C",2
"551",8372995,"ISA403","202120","Y","C","C+",2.3
"552",8372995,"ISA406","202120","Y","B","B",3
"553",8372995,"ISA414","202110","Y","B","B",3
"554",8372995,"ISA491","202020","Y","A","A-",3.7
"555",8372995,"ISA495","202120","Y","A","A",4
"556",8372995,"MGT291","201910","Y","B","B+",3.3
"557",8372995,"MTH151","201810","Y","B","B+",3.3
"558",8372868,"ACC221","201810","Y","B","B+",3.3
"559",8372868,"BUS104","201820","Y","A","A",4
"560",8372868,"CSE148","201810","Y","A","A",4
"561",8372868,"FIN301","201920","Y","B","B+",3.3
"562",8372868,"ISA235","201910","Y","B","B+",3.3
"563",8372868,"ISA245","202010","Y","B","B+",3.3
"564",8372868,"ISA281","202010","Y","B","B+",3.3
"565",8372868,"ISA301","202020","Y","A","A",4
"566",8372868,"ISA387","202110","Y","A","A-",3.7
"567",8372868,"ISA405","202120","Y","A","A",4
"568",8372868,"ISA406","202120","Y","A","A",4
"569",8372868,"ISA495","202020","Y","A","A",4
"570",8372868,"MGT291","201920","Y","A","A",4
"571",8372734,"ACC221","201910","Y","C","C",2
"572",8372734,"BUS104","201810","Y","B","B",3
"573",8372734,"CSE148","201820","Y","C","C-",1.7
"574",8372734,"ECO201","201910","Y","D","D",1
"575",8372734,NA,"202015","Y","A","A-",3.7
"576",8372734,"FIN301","201920","Y","C","C",2
"577",8372734,"ISA225","201920","Y","B","B",3
"578",8372734,"ISA235","201910","Y","B","B-",2.7
"579",8372734,"ISA245","202010","Y","B","B",3
"580",8372734,"ISA281","202020","Y","B","B+",3.3
"581",8372734,"ISA301","202010","Y","B","B-",2.7
"582",8372734,"ISA305","202120","Y","C","C-",1.7
"583",8372734,"ISA387","202010","Y","C","C-",1.7
"584",8372734,"ISA406","202020","Y","A","A",4
"585",8372734,"ISA495","202110","Y","A","A",4
"586",8372734,"MGT291","201920","Y","B","B-",2.7
"587",8372734,"MTH151","201810","Y","D","D-",0.7
"588",8371019,"ACC221","201820","Y","C","C",2
"589",8371019,"BUS104","201820","Y","A","A-",3.7
"590",8371019,"CSE148","201810","Y","C","C",2
"591",8371019,"ECO201","201910","Y","A","A",4
"592",8371019,"FIN301","201920","Y","B","B-",2.7
"593",8371019,"ISA225","201920","Y","B","B",3
"594",8371019,"ISA235","201910","Y","A","A-",3.7
"595",8371019,"ISA281","202020","Y","A","A",4
"596",8371019,"ISA301","202020","Y","A","A-",3.7
"597",8371019,"ISA303","202120","Y","B","B",3
"598",8371019,"ISA387","202110","Y","A","A",4
"599",8371019,"ISA405","202120","Y","A","A-",3.7
"600",8371019,"ISA406","202120","Y","A","A",4
"601",8371019,"ISA495","202110","Y","A","A",4
"602",8370493,"ACC221","201820","Y","C","C",2
"603",8370493,"BUS104","201810","Y","B","B",3
"604",8370493,"CSE148","201820","Y","C","C-",1.7
"605",8370493,NA,"201920","Y","B","B+",3.3
"606",8370493,"FIN301","201920","Y","C","C",2
"607",8370493,"ISA225","201910","Y","B","B-",2.7
"608",8370493,"ISA235","201910","Y","A","A",4
"609",8370493,"MGT291","201920","Y","B","B",3
"610",8370493,"MTH151","201810","Y","B","B",3
"611",8369816,"ACC221","201910","Y","B","B",3
"612",8369816,"BUS104","201920","Y","A","A",4
"613",8369816,"CSE148","201910","Y","B","B",3
"614",8369816,"ECO201","201820","Y","A","A",4
"615",8369816,"FIN301","202015","Y","A","A",4
"616",8369816,"ISA225","202010","Y","B","B",3
"617",8369816,"ISA235","202010","Y","A","A-",3.7
"618",8369816,"ISA245","202020","Y","B","B",3
"619",8369816,"ISA281","202020","Y","A","A",4
"620",8369816,"ISA403","202120","Y","A","A-",3.7
"621",8369816,"ISA406","202120","Y","B","B",3
"622",8369816,"ISA495","202120","Y","A","A+",4
"623",8369816,"MGT291","201920","Y","A","A-",3.7
"624",8369816,"MTH151","201810","Y","C","C+",2.3
"625",8369263,"ACC221","201820","Y","B","B-",2.7
"626",8369263,"BUS104","201810","Y","A","A",4
"627",8369263,"CSE148","201820","Y","B","B+",3.3
"628",8369263,"FIN301","201920","Y","C","C",2
"629",8369263,"ISA225","201820","Y","B","B",3
"630",8369263,"ISA235","201910","Y","B","B",3
"631",8369263,"ISA245","201920","Y","A","A-",3.7
"632",8369263,"ISA281","201920","Y","A","A-",3.7
"633",8369263,"ISA301","202020","Y","A","A-",3.7
"634",8369263,"ISA387","202010","Y","B","B+",3.3
"635",8369263,"ISA405","202120","Y","A","A-",3.7
"636",8369263,"ISA406","202110","Y","A","A",4
"637",8369263,"ISA480","202020","Y","A","A",4
"638",8369263,"ISA495","202110","Y","A","A",4
"639",8369263,"MGT291","201820","Y","B","B+",3.3
"640",8368925,"ACC221","201810","Y","B","B+",3.3
"641",8368925,"BUS104","201810","Y","A","A",4
"642",8368925,"CSE148","201820","Y","A","A",4
"643",8368925,"ECO201","201910","Y","A","A",4
"644",8368925,"FIN301","202010","Y","B","B+",3.3
"645",8368925,"ISA225","201910","Y","A","A",4
"646",8368925,"ISA235","201910","Y","A","A",4
"647",8368925,"ISA245","201920","Y","B","B+",3.3
"648",8368925,"ISA281","202010","Y","A","A-",3.7
"649",8368925,"ISA301","202010","Y","A","A",4
"650",8368925,"ISA477","202110","Y","A","A",4
"651",8368925,"ISA495","202110","Y","A","A-",3.7
"652",8368925,"MGT291","201910","Y","A","A",4
"653",8368121,"ACC221","201810","Y","A","A-",3.7
"654",8368121,"BUS104","201820","Y","A","A",4
"655",8368121,"CSE148","201810","Y","A","A",4
"656",8368121,"ECO201","201910","Y","A","A",4
"657",8368121,"FIN301","201920","Y","A","A",4
"658",8368121,"ISA225","201820","Y","A","A-",3.7
"659",8368121,"ISA235","201910","Y","A","A-",3.7
"660",8368121,"ISA245","201920","Y","A","A",4
"661",8368121,"ISA281","201920","Y","B","B+",3.3
"662",8368121,"ISA291","202010","Y","A","A",4
"663",8368121,"ISA365","202010","Y","A","A-",3.7
"664",8368121,"ISA401","202010","Y","A","A-",3.7
"665",8368121,"ISA414","202110","Y","A","A-",3.7
"666",8368121,"ISA444","202110","Y","B","B+",3.3
"667",8368121,"ISA491","202110","Y","B","B+",3.3
"668",8368121,"MGT291","201920","Y","A","A-",3.7
"669",8366918,"ACC221","201810","Y","B","B-",2.7
"670",8366918,"BUS104","201810","Y","B","B",3
"671",8366918,"CSE148","201820","Y","B","B",3
"672",8366918,"ECO201","201820","Y","B","B",3
"673",8366918,"FIN301","201920","Y","B","B",3
"674",8366918,"ISA225","201810","Y","C","C+",2.3
"675",8366918,"ISA235","201910","Y","A","A",4
"676",8366918,"ISA245","201920","Y","B","B-",2.7
"677",8366918,"ISA281","202010","Y","C","C+",2.3
"678",8366918,"ISA301","202010","Y","B","B-",2.7
"679",8366918,"ISA303","202120","Y","C","C-",1.7
"680",8366918,"ISA406","202120","Y","B","B",3
"681",8366918,"MGT291","201910","Y","B","B",3
"682",8365422,"ACC221","201820","Y","A","A",4
"683",8365422,"BUS104","201810","Y","A","A+",4
"684",8365422,"CSE148","201820","Y","A","A",4
"685",8365422,"FIN301","202020","Y","A","A",4
"686",8365422,"ISA225","201910","Y","A","A",4
"687",8365422,"ISA235","201910","Y","A","A",4
"688",8365422,"ISA245","201920","Y","A","A",4
"689",8365422,"ISA281","201910","Y","A","A",4
"690",8365422,"ISA291","201920","Y","A","A-",3.7
"691",8365422,"ISA401","202010","Y","A","A",4
"692",8365422,"ISA444","202010","Y","A","A-",3.7
"693",8365422,"ISA495","202110","Y","A","A",4
"694",8365422,"ISA496","202020","Y","A","A",4
"695",8365422,"ISA512","202110","Y","A","A",4
"696",8365422,"ISA514","202020","Y","A","A",4
"697",8365422,"ISA591","202010","Y","A","A",4
"698",8365422,"ISA616","202110","Y","A","A",4
"699",8365422,"ISA630","202120","Y","A","A",4
"700",8365422,"ISA632","202120","Y","A","A",4
"701",8365422,"ISA633","202120","Y","A","A",4
"702",8365422,"ISA634","202120","Y","A","A-",3.7
"703",8365422,"ISA650","202115","Y","A","A",4
"704",8365422,NA,"202120","Y","A","A",4
"705",8365422,"MGT291","201920","Y","A","A",4
"706",8365422,"MTH151","201820","Y","A","A",4
"707",8365162,"ACC221","201820","Y","C","C-",1.7
"708",8365162,"BUS104","201820","Y","A","A",4
"709",8365162,"CSE148","201810","Y","A","A",4
"710",8365162,"ECO201","201920","Y","A","A",4
"711",8365162,"FIN301","202110","Y","B","B-",2.7
"712",8365162,"ISA225","201920","Y","B","B",3
"713",8365162,"ISA235","201920","Y","A","A-",3.7
"714",8365162,"ISA245","202010","Y","B","B+",3.3
"715",8365162,"ISA281","202010","Y","A","A-",3.7
"716",8365162,"ISA301","202020","Y","B","B",3
"717",8365162,"ISA387","202110","Y","B","B+",3.3
"718",8365162,"ISA401","202110","Y","A","A-",3.7
"719",8365162,"ISA406","202120","Y","B","B+",3.3
"720",8365162,"ISA495","202120","Y","A","A-",3.7
"721",8365162,"MGT291","201830","Y","A","A-",3.7
"722",8365162,"MTH151","201810","Y","A","A-",3.7
"723",8364032,"ACC221","201820","Y","B","B+",3.3
"724",8364032,"BUS104","201820","Y","A","A-",3.7
"725",8364032,"CSE148","201810","Y","B","B",3
"726",8364032,"ECO201","201810","Y","B","B",3
"727",8364032,"FIN301","202110","Y","A","A-",3.7
"728",8364032,"ISA225","201910","Y","B","B",3
"729",8364032,"ISA235","201910","Y","A","A",4
"730",8364032,"ISA245","201920","Y","C","C+",2.3
"731",8364032,"ISA281","202010","Y","B","B-",2.7
"732",8364032,"ISA301","202120","Y","A","A-",3.7
"733",8364032,"ISA387","202010","Y","C","C",2
"734",8357001,"BUS104","202010","Y","A","A-",3.7
"735",8357001,"CSE148","201920","Y","B","B-",2.7
"736",8357001,"ECO201","201820","Y","B","B",3
"737",8357001,"FIN301","202215","Y","C","C-",1.7
"738",8357001,"ISA225","202120","Y","B","B",3
"739",8357001,"ISA235","202020","Y","B","B-",2.7
"740",8357001,"ISA245","202120","Y","B","B-",2.7
"741",8357001,"ISA281","202210","Y","B","B-",2.7
"742",8357001,"ISA301","202210","Y","B","B-",2.7
"743",8357001,"ISA387","202210","Y","B","B-",2.7
"744",8357001,"ISA401","202210","Y","B","B",3
"745",8357001,"ISA405","202220","Y","B","B+",3.3
"746",8357001,"ISA406","202220","Y","B","B",3
"747",8357001,"ISA495","202220","Y","A","A",4
"748",8357001,"MGT291","202230","Y","B","B",3
"749",8357001,"MTH151","201910","Y","B","B-",2.7
"750",8355890,"ACC221","201920","Y","B","B",3
"751",8355890,"BUS104","202010","Y","A","A",4
"752",8355890,"CSE148","201920","Y","B","B+",3.3
"753",8355890,"ECO201","201910","Y","A","A",4
"754",8355890,"FIN301","202120","Y","A","A",4
"755",8355890,"ISA225","202010","Y","A","A",4
"756",8355890,"ISA235","202010","Y","A","A-",3.7
"757",8355890,"ISA245","202020","Y","A","A",4
"758",8355890,"ISA281","202020","Y","A","A",4
"759",8355890,"ISA291","202020","Y","A","A",4
"760",8355890,"ISA321","202120","Y","B","B",3
"761",8355890,"ISA401","202110","Y","A","A",4
"762",8355890,"ISA414","202120","Y","A","A",4
"763",8355890,"ISA444","202110","Y","A","A",4
"764",8355890,"ISA495","202120","Y","D","D",1
"765",8355890,"MGT291","202020","Y","B","B-",2.7
"766",8355890,"MTH151","201810","Y","A","A+",4
"767",8354519,"ACC221","201910","Y","B","B+",3.3
"768",8354519,"BUS104","201910","Y","A","A-",3.7
"769",8354519,"CSE148","201810","Y","A","A",4
"770",8354519,"ECO201","201820","Y","A","A",4
"771",8354519,"FIN301","202030","Y","A","A-",3.7
"772",8354519,"ISA225","202010","Y","A","A-",3.7
"773",8354519,"ISA235","201920","Y","B","B+",3.3
"774",8354519,"ISA245","202010","Y","A","A+",4
"775",8354519,"ISA281","201920","Y","A","A",4
"776",8354519,"ISA291","202020","Y","A","A-",3.7
"777",8354519,"ISA301","202010","Y","A","A-",3.7
"778",8354519,"ISA387","202010","Y","A","A-",3.7
"779",8354519,"ISA406","202020","Y","A","A-",3.7
"780",8354519,"ISA495","202110","Y","A","A",4
"781",8354519,"ISA512","202110","Y","A","A",4
"782",8354519,"ISA514","202020","Y","A","A-",3.7
"783",8354519,"ISA591","202110","Y","A","A",4
"784",8354519,"ISA616","202110","Y","A","A",4
"785",8354519,"ISA630","202120","Y","A","A",4
"786",8354519,"ISA632","202120","Y","A","A",4
"787",8354519,"ISA633","202120","Y","A","A",4
"788",8354519,"ISA634","202120","Y","A","A-",3.7
"789",8354519,"ISA650","202115","Y","A","A",4
"790",8354519,NA,"202120","Y","A","A",4
"791",8354519,"MGT291","201920","Y","A","A-",3.7
"792",8354519,"MTH151","201810","Y","A","A+",4
"793",8351487,"BUS104","202020","Y","B","B+",3.3
"794",8351487,"CSE148","202015","Y","A","A",4
"795",8351487,"ISA235","202020","Y","B","B+",3.3
"796",8351487,"ISA245","202120","Y","B","B+",3.3
"797",8351487,"ISA281","202120","Y","B","B",3
"798",8351487,"ISA291","202120","Y","B","B",3
"799",8351487,"ISA365","202220","Y","C","C+",2.3
"800",8351487,"ISA401","202210","Y","B","B",3
"801",8351487,"MGT291","202120","Y","A","A+",4
"802",8351487,"MTH151","201920","Y","B","B-",2.7
"803",8341458,"ACC221","201920","Y","C","C+",2.3
"804",8341458,"BUS104","201910","Y","A","A-",3.7
"805",8341458,"CSE148","201920","Y","A","A-",3.7
"806",8341458,"ECO201","201910","Y","B","B",3
"807",8341458,"ISA235","202010","Y","B","B",3
"808",8341458,"ISA245","202020","Y","B","B",3
"809",8341458,"ISA281","202110","Y","A","A-",3.7
"810",8341458,"ISA301","202110","Y","B","B",3
"811",8341458,"ISA305","202120","Y","B","B-",2.7
"812",8341458,"ISA387","202210","Y","B","B",3
"813",8341458,"ISA405","202120","Y","B","B+",3.3
"814",8341458,"ISA406","202220","Y","A","A",4
"815",8341458,"ISA414","202120","Y","A","A-",3.7
"816",8341458,"ISA495","202210","Y","B","B+",3.3
"817",8341458,"MGT291","202020","Y","B","B+",3.3
"818",8341263,"ACC221","202010","Y","C","C",2
"819",8341263,"BUS104","201920","Y","B","B+",3.3
"820",8341263,"CSE148","201910","Y","B","B-",2.7
"821",8341263,"ECO201","202010","Y","C","C",2
"822",8341263,"ISA235","202010","Y","B","B",3
"823",8338465,"ACC221","201920","Y","D","D+",1.3
"824",8338465,"BUS104","201910","Y","B","B+",3.3
"825",8338465,"CSE148","201920","Y","A","A",4
"826",8338465,"ECO201","202010","Y","C","C-",1.7
"827",8338465,"FIN301","202110","Y","B","B",3
"828",8338465,"ISA125","202110","Y","A","A-",3.7
"829",8338465,"ISA225","202120","Y","B","B+",3.3
"830",8338465,"ISA235","202020","Y","A","A",4
"831",8338465,"ISA245","202110","Y","A","A-",3.7
"832",8338465,"ISA281","202120","Y","B","B",3
"833",8338465,"ISA301","202120","Y","A","A",4
"834",8338465,"ISA387","202210","Y","A","A",4
"835",8338465,"ISA401","202220","Y","B","B",3
"836",8338465,"ISA405","202220","Y","A","A",4
"837",8338465,"ISA406","202220","Y","A","A-",3.7
"838",8338465,"ISA414","202210","Y","A","A-",3.7
"839",8338465,"ISA495","202220","Y","C","C+",2.3
"840",8338465,"MGT291","202010","Y","A","A",4
"841",8336795,"ACC221","202010","Y","B","B-",2.7
"842",8336795,"BUS104","201920","Y","A","A-",3.7
"843",8336795,"CSE148","201910","Y","B","B",3
"844",8336795,"ECO201","202010","Y","B","B-",2.7
"845",8336795,"FIN301","202020","Y","C","C+",2.3
"846",8336795,"ISA235","202110","Y","B","B+",3.3
"847",8336795,"ISA245","202120","Y","B","B+",3.3
"848",8336795,"ISA281","202210","Y","B","B",3
"849",8336795,"ISA301","202120","Y","B","B-",2.7
"850",8336795,"ISA303","202220","Y","C","C+",2.3
"851",8336795,"ISA387","202210","Y","B","B",3
"852",8336795,"ISA401","202210","Y","B","B",3
"853",8336795,"ISA406","202220","Y","B","B",3
"854",8336795,"ISA495","202220","Y","C","C",2
"855",8336795,"MGT291","202120","Y","A","A-",3.7
"856",8336766,"ACC221","202010","Y","A","A-",3.7
"857",8336766,"BUS104","201910","Y","A","A+",4
"858",8336766,"CSE148","201920","Y","A","A",4
"859",8336766,"ECO201","202010","Y","A","A",4
"860",8336766,"FIN301","202210","Y","A","A",4
"861",8336766,"ISA235","202010","Y","A","A-",3.7
"862",8336766,"ISA245","202020","Y","A","A",4
"863",8336766,"ISA281","202110","Y","A","A",4
"864",8336766,"ISA291","202030","Y","A","A",4
"865",8336766,"ISA301","202120","Y","A","A+",4
"866",8336766,"ISA387","202110","Y","A","A",4
"867",8336766,"ISA401","202220","Y","A","A",4
"868",8336766,"ISA405","202220","Y","A","A",4
"869",8336766,"ISA406","202120","Y","A","A",4
"870",8336766,"ISA414","202210","Y","A","A",4
"871",8336766,"ISA495","202220","Y","A","A",4
"872",8336766,"MGT291","202010","Y","A","A",4
"873",8336766,"MTH151","201910","Y","A","A",4
"874",8336655,"BUS104","201920","Y","C","C+",2.3
"875",8336655,"CSE148","201910","Y","B","B",3
"876",8336655,"ECO201","202010","Y","C","C",2
"877",8336655,"ISA245","202120","Y","B","B-",2.7
"878",8336655,"ISA281","202120","Y","C","C",2
"879",8336655,"ISA301","202120","Y","B","B",3
"880",8336655,"ISA387","202210","Y","B","B",3
"881",8336655,"ISA405","202220","Y","B","B",3
"882",8336655,"ISA406","202220","Y","A","A",4
"883",8336655,"ISA414","202210","Y","B","B-",2.7
"884",8336655,"ISA495","202220","Y","B","B+",3.3
"885",8336655,"MGT291","202020","Y","B","B+",3.3
"886",8336578,"ACC221","201920","Y","D","D",1
"887",8336578,"BUS104","201910","Y","B","B-",2.7
"888",8336578,"CSE148","201920","Y","B","B",3
"889",8336578,"ECO201","202010","Y","D","D",1
"890",8336578,"ISA235","202010","Y","C","C",2
"891",8336578,"ISA301","202120","Y","B","B+",3.3
"892",8336578,"ISA303","202120","Y","C","C",2
"893",8336578,"ISA365","202220","Y","B","B-",2.7
"894",8336578,"ISA387","202210","Y","B","B-",2.7
"895",8336578,"ISA401","202210","Y","B","B+",3.3
"896",8336578,"ISA403","202120","Y","C","C",2
"897",8336578,"ISA406","202220","Y","A","A",4
"898",8336578,"ISA495","202220","Y","B","B",3
"899",8336578,"MGT291","202120","Y","B","B-",2.7
"900",8336139,"ACC221","201920","Y","C","C-",1.7
"901",8336139,"BUS104","201910","Y","B","B",3
"902",8336139,"CSE148","201920","Y","C","C+",2.3
"903",8336139,"FIN301","202010","Y","A","A",4
"904",8336139,"ISA235","202010","Y","B","B",3
"905",8336139,"ISA245","202020","Y","A","A-",3.7
"906",8336139,"ISA281","202120","Y","B","B",3
"907",8336139,"ISA291","202110","Y","A","A-",3.7
"908",8336139,"ISA301","202120","Y","A","A-",3.7
"909",8336139,"ISA387","202110","Y","B","B+",3.3
"910",8336139,"ISA406","202210","Y","A","A-",3.7
"911",8336139,"ISA414","202220","Y","C","C+",2.3
"912",8336139,"ISA491","202210","Y","B","B-",2.7
"913",8336139,"ISA495","202220","Y","A","A-",3.7
"914",8336139,"MGT291","202015","Y","A","A-",3.7
"915",8336051,"ACC221","202010","Y","B","B+",3.3
"916",8336051,"CSE148","202015","Y","A","A+",4
"917",8336051,"ISA235","202110","Y","A","A-",3.7
"918",8336051,"ISA245","202210","Y","A","A-",3.7
"919",8336051,"ISA281","202210","Y","B","B+",3.3
"920",8336051,"ISA301","202120","Y","A","A",4
"921",8336051,"ISA303","202120","Y","B","B+",3.3
"922",8336051,"ISA387","202210","Y","A","A-",3.7
"923",8336051,"ISA405","202220","Y","A","A-",3.7
"924",8336051,"ISA406","202220","Y","A","A",4
"925",8336051,"ISA495","202220","Y","A","A",4
"926",8336051,"MGT291","202110","Y","A","A",4
"927",8336051,"MTH151","201920","Y","A","A",4
"928",8335099,"ACC221","201910","Y","B","B",3
"929",8335099,"BUS104","201910","Y","A","A",4
"930",8335099,"CSE148","201920","Y","A","A-",3.7
"931",8335099,"ECO201","202010","Y","A","A-",3.7
"932",8335099,"ISA225","202010","Y","B","B",3
"933",8335099,"ISA235","202010","Y","A","A-",3.7
"934",8335099,"ISA245","202110","Y","B","B+",3.3
"935",8335099,"ISA281","202110","Y","B","B+",3.3
"936",8335099,"ISA301","202120","Y","B","B+",3.3
"937",8335099,"ISA305","202120","Y","B","B-",2.7
"938",8335099,"ISA387","202210","Y","B","B",3
"939",8335099,"ISA405","202220","Y","B","B+",3.3
"940",8335099,"ISA406","202220","Y","A","A",4
"941",8335099,"ISA495","202210","Y","A","A",4
"942",8334898,"ACC221","201920","Y","C","C+",2.3
"943",8334898,"BUS104","201910","Y","A","A-",3.7
"944",8334898,"CSE148","201920","Y","B","B",3
"945",8334898,"FIN301","202030","Y","C","C-",1.7
"946",8334898,"ISA225","201920","Y","B","B-",2.7
"947",8334898,"ISA235","202010","Y","B","B",3
"948",8334898,"ISA245","202020","Y","C","C",2
"949",8334898,"ISA281","202020","Y","C","C",2
"950",8334898,"ISA291","202210","Y","C","C",2
"951",8334898,"ISA301","202020","Y","B","B",3
"952",8334898,"ISA305","202120","Y","B","B-",2.7
"953",8334898,"ISA365","202210","Y","A","A-",3.7
"954",8334898,"ISA387","202110","N","F","F",0
"955",8334898,NA,"202210","Y","B","B-",2.7
"956",8334898,"ISA401","202120","Y","D","D+",1.3
"957",8334898,"ISA405","202120","Y","B","B",3
"958",8334898,"ISA406","202220","Y","A","A",4
"959",8334898,"ISA414","202220","Y","C","C-",1.7
"960",8334898,"ISA491","202220","Y","C","C",2
"961",8334898,"ISA495","202110","Y","D","D",1
"962",8334898,NA,"202210","Y","B","B",3
"963",8334898,"MGT291","202010","Y","A","A",4
"964",8334506,"ACC221","201920","Y","C","C",2
"965",8334506,"BUS104","201920","Y","B","B",3
"966",8334506,"CSE148","201910","Y","A","A-",3.7
"967",8334506,"ECO201","202010","Y","C","C+",2.3
"968",8334506,"ISA225","202010","Y","C","C+",2.3
"969",8334506,"ISA235","202010","Y","B","B-",2.7
"970",8334506,"ISA245","202110","Y","B","B+",3.3
"971",8334506,"ISA301","202110","Y","B","B",3
"972",8334506,"ISA303","202220","Y","C","C+",2.3
"973",8334506,"ISA387","202210","Y","B","B+",3.3
"974",8334506,"ISA403","202120","Y","A","A-",3.7
"975",8334506,"ISA406","202220","Y","A","A-",3.7
"976",8334506,"ISA495","202210","Y","A","A-",3.7
"977",8334506,"MTH151","201910","Y","B","B+",3.3
"978",8334152,"ACC221","202010","Y","C","C+",2.3
"979",8334152,"BUS104","201920","Y","C","C+",2.3
"980",8334152,"CSE148","201910","Y","B","B",3
"981",8334152,"FIN301","202110","Y","A","A",4
"982",8334152,"ISA235","201920","Y","B","B+",3.3
"983",8334152,"ISA245","202010","Y","C","C+",2.3
"984",8334152,"ISA301","202110","Y","B","B+",3.3
"985",8334152,"ISA305","202220","Y","C","C+",2.3
"986",8334152,"ISA387","202210","Y","C","C+",2.3
"987",8334152,"ISA401","202120","Y","C","C+",2.3
"988",8334152,"ISA405","202220","Y","B","B",3
"989",8334152,"ISA406","202220","Y","A","A",4
"990",8334152,"ISA495","202210","Y","A","A-",3.7
"991",8334152,"MGT291","202010","Y","B","B",3
"992",8333498,"ACC221","201920","Y","B","B",3
"993",8333498,"BUS104","201910","Y","A","A-",3.7
"994",8333498,"CSE148","201920","Y","B","B",3
"995",8333498,"ECO201","201910","Y","B","B",3
"996",8333498,"FIN301","202120","Y","C","C+",2.3
"997",8333498,"ISA235","202020","Y","A","A",4
"998",8333498,"ISA281","202120","Y","B","B+",3.3
"999",8333498,"ISA301","202120","Y","A","A",4
"1000",8333498,"ISA387","202210","Y","B","B+",3.3
"1001",8333498,"ISA405","202220","Y","B","B+",3.3
"1002",8333498,"ISA406","202220","Y","B","B+",3.3
"1003",8333498,"ISA414","202210","Y","B","B-",2.7
"1004",8333498,"ISA495","202220","Y","A","A-",3.7
"1005",8333498,"MGT291","202110","Y","A","A",4
"1006",8333444,"ACC221","201920","Y","A","A-",3.7
"1007",8333444,"BUS104","201920","Y","A","A-",3.7
"1008",8333444,"CSE148","201910","Y","A","A-",3.7
"1009",8333444,"ECO201","202010","Y","A","A-",3.7
"1010",8333444,"ISA235","202020","Y","A","A",4
"1011",8333444,"ISA245","202120","Y","B","B-",2.7
"1012",8333444,"ISA281","202110","Y","B","B+",3.3
"1013",8333444,"ISA301","202120","Y","B","B+",3.3
"1014",8333444,"ISA387","202210","Y","B","B",3
"1015",8333444,"ISA405","202220","Y","B","B+",3.3
"1016",8333444,"ISA406","202220","Y","C","C+",2.3
"1017",8333444,"ISA495","202210","Y","B","B+",3.3
"1018",8333444,"MGT291","202110","Y","A","A",4
"1019",8333444,"MTH151","201910","Y","A","A-",3.7
"1020",8333381,"ACC221","201910","Y","B","B",3
"1021",8333381,"BUS104","201910","Y","B","B+",3.3
"1022",8333381,"CSE148","201920","Y","A","A-",3.7
"1023",8333381,"ECO201","201920","Y","A","A-",3.7
"1024",8333381,"FIN301","202020","Y","A","A",4
"1025",8333381,"ISA245","202110","Y","B","B+",3.3
"1026",8333381,"ISA281","202120","Y","B","B",3
"1027",8333381,"ISA301","202110","Y","B","B+",3.3
"1028",8333381,"ISA303","202210","Y","B","B+",3.3
"1029",8333381,"ISA305","202220","Y","A","A-",3.7
"1030",8333381,"ISA387","202210","Y","A","A-",3.7
"1031",8333381,"ISA401","202120","Y","B","B+",3.3
"1032",8333381,"ISA405","202120","Y","A","A-",3.7
"1033",8333381,"ISA406","202220","Y","A","A",4
"1034",8333381,"ISA491","202120","Y","A","A-",3.7
"1035",8333381,"ISA495","202210","Y","A","A",4
"1036",8333381,"MGT291","202010","Y","A","A",4
"1037",8333235,"ACC221","201920","Y","A","A-",3.7
"1038",8333235,"BUS104","201910","Y","A","A-",3.7
"1039",8333235,"CSE148","201920","Y","A","A",4
"1040",8333235,"ECO201","202010","Y","A","A",4
"1041",8333235,"ISA225","202010","Y","A","A-",3.7
"1042",8333235,"ISA235","202110","Y","B","B+",3.3
"1043",8333235,"ISA245","202120","Y","A","A-",3.7
"1044",8333235,"ISA281","202110","Y","A","A-",3.7
"1045",8333235,"ISA301","202120","Y","A","A",4
"1046",8333235,"ISA303","202120","Y","B","B",3
